time,loss,learning_rate,step,accuracy
11579.72050333023,0.026556855,0.001,1152,0.7
11590.686834812164,0.034825668,0.001,1153,0.68
11598.510691642761,0.011107014,0.001,1154,0.71
11609.169400215149,0.048198253,0.001,1155,0.69
11617.6611161232,0.017347198,0.001,1156,0.71
11628.182226896286,0.015211858,0.001,1157,0.72
11638.55833363533,0.009849563,0.001,1158,0.71
11649.10857963562,0.017568363,0.001,1159,0.71
11660.610567569733,0.044852402,0.001,1160,0.7
11671.437737226486,0.026361171,0.001,1161,0.7
11682.643453121185,0.03653182,0.001,1162,0.68
11693.562847614288,0.11338732,0.001,1163,0.6
11701.852371692657,0.44010743,0.001,1164,0.64
11713.114419460297,0.926699,0.001,1165,0.45
11724.050016403198,1.2094696,0.001,1166,0.49
11735.456355571747,1.3450261,0.001,1167,0.46
11746.306770563126,1.3953648,0.001,1168,0.56
11758.206317901611,0.89912134,0.001,1169,0.71
11765.52908372879,0.30770484,0.001,1170,0.6
11777.658516168594,0.27968222,0.001,1171,0.74
11788.4455575943,0.13240558,0.001,1172,0.73
11800.706811189651,0.024769781,0.001,1173,0.71
11811.477807760239,0.04369756,0.001,1174,0.74
11822.685451984406,0.022129396,0.001,1175,0.72
11830.444976568222,0.008112135,0.001,1176,0.74
11841.611828327179,0.011640627,0.001,1177,0.73
11852.562708854675,0.027945854,0.001,1178,0.74
11863.401187896729,0.009210507,0.001,1179,0.74
11872.184164524078,0.0069880243,0.001,1180,0.75
11883.092282772064,0.0025304058,0.001,1181,0.75
11894.205632209778,0.017529696,0.001,1182,0.73
11904.977468252182,0.0060814074,0.001,1183,0.72
11913.498047351837,0.01523668,0.001,1184,0.71
11921.537358522415,0.020820092,0.001,1185,0.73
11931.997902154922,0.0024189472,0.001,1186,0.75
11943.734929800034,0.004649839,0.001,1187,0.73
11952.029387712479,0.009523757,0.001,1188,0.74
11959.965857028961,0.0074165915,0.001,1189,0.71
11971.04516029358,0.0051387744,0.001,1190,0.72
11981.36879992485,0.011313438,0.001,1191,0.73
11992.663482666016,0.024408331,0.001,1192,0.68
12004.084429979324,0.06032451,0.001,1193,0.63
12014.64109659195,0.6529207,0.001,1194,0.56
12025.332324266434,0.79687357,0.001,1195,0.59
12032.063930034637,0.8839576,0.001,1196,0.47
12042.979666948318,0.67773193,0.001,1197,0.66
12055.258314609528,0.5932015,0.001,1198,0.62
12066.568359613419,0.43123385,0.001,1199,0.69
12077.662306547165,0.264681,0.001,1200,0.76
12085.48078918457,0.024937842,0.001,1201,0.72
12096.277828216553,0.01350853,0.001,1202,0.72
12107.465433597565,0.009899496,0.001,1203,0.73
12116.174993038177,0.014781994,0.001,1204,0.72
12126.962605953217,0.011576827,0.001,1205,0.69
12135.951098680496,0.016406512,0.001,1206,0.69
12147.291279792786,0.009608317,0.001,1207,0.69
12158.642013788223,0.0034515106,0.001,1208,0.71
12169.439356803894,0.005599885,0.001,1209,0.71
12178.47387766838,0.011141721,0.001,1210,0.7
12189.20267033577,0.02111835,0.001,1211,0.71
12200.96886563301,0.009127199,0.001,1212,0.73
12212.094673633575,0.0038631142,0.001,1213,0.71
12220.197980642319,0.0041880826,0.001,1214,0.7
12228.724951267242,0.002249564,0.001,1215,0.72
12236.830819129944,0.012900116,0.001,1216,0.7
12245.047859430313,0.027566172,0.001,1217,0.71
12256.251572847366,0.003989626,0.001,1218,0.71
12264.758867502213,0.0062852353,0.001,1219,0.72
12275.356215000153,0.0031183662,0.001,1220,0.71
12282.249238967896,0.0032932824,0.001,1221,0.71
12290.348918914795,0.031571914,0.001,1222,0.72
12301.87139749527,0.0058408314,0.001,1223,0.71
12309.12919974327,0.018727964,0.001,1224,0.73
12320.448829889297,0.06875761,0.001,1225,0.63
12331.050091028214,0.6279161,0.001,1226,0.5
12339.232602357864,1.1077611,0.001,1227,0.5
12350.32116150856,1.0771928,0.001,1228,0.55
12358.216054439545,1.6252542,0.001,1229,0.46
12365.649298667908,1.039761,0.001,1230,0.6
12372.888190507889,0.5657924,0.001,1231,0.67
12379.757662296295,0.22656876,0.001,1232,0.71
12391.083738803864,0.10140509,0.001,1233,0.72
12401.550522089005,0.06580776,0.001,1234,0.73
12412.574536800385,0.046922114,0.001,1235,0.73
12420.981733560562,0.021004478,0.001,1236,0.73
12431.187151193619,0.018167181,0.001,1237,0.73
12441.898375988007,0.010013921,0.001,1238,0.71
12453.188356637955,0.008562876,0.001,1239,0.71
12465.412193775177,0.006617399,0.001,1240,0.72
12473.139141321182,0.0073126564,0.001,1241,0.74
12484.246459245682,0.0055722017,0.001,1242,0.74
12496.063371896744,0.004065249,0.001,1243,0.74
12504.320872545242,0.0046093413,0.001,1244,0.76
12512.171545267105,0.0053273197,0.001,1245,0.74
12523.316902637482,0.0034671503,0.001,1246,0.73
12532.559531450272,0.003592032,0.001,1247,0.75
12543.523350715637,0.0021117975,0.001,1248,0.75
12551.731750488281,0.00208697,0.001,1249,0.73
12563.16545510292,0.005496476,0.001,1250,0.72
12573.613038301468,0.0064522633,0.001,1251,0.74
12581.896786212921,0.0036622565,0.001,1252,0.75
12590.00442123413,0.017090078,0.001,1253,0.74
12600.897582769394,0.05986576,0.001,1254,0.69
12612.087037324905,0.055573586,0.001,1255,0.66
12623.011361122131,0.18642896,0.001,1256,0.58
12630.829113483429,0.7385403,0.001,1257,0.54
12642.480637311935,1.0849652,0.001,1258,0.54
12653.420951604843,0.9700685,0.001,1259,0.45
12664.496323108673,1.0419139,0.001,1260,0.66
12675.515411376953,0.6010608,0.001,1261,0.66
12686.278048753738,0.09114887,0.001,1262,0.69
12694.25184726715,0.07715188,0.001,1263,0.72
12705.458592891693,0.025764609,0.001,1264,0.7
12713.600736141205,0.022173861,0.001,1265,0.74
12724.595613956451,0.012143917,0.001,1266,0.74
12736.132725477219,0.011050518,0.001,1267,0.72
12747.167111873627,0.0061570522,0.001,1268,0.72
12758.512345790863,0.009244891,0.001,1269,0.73
12767.429474830627,0.0040012943,0.001,1270,0.75
12775.428724765778,0.006075328,0.001,1271,0.75
12787.218519449234,0.0088063385,0.001,1272,0.75
12798.941163539886,0.0045802146,0.001,1273,0.74
12806.151175022125,0.004258398,0.001,1274,0.74
12816.678609848022,0.001536323,0.001,1275,0.74
12827.654101371765,0.010416847,0.001,1276,0.75
12838.116690397263,0.0052717663,0.001,1277,0.72
12846.882575035095,0.018734379,0.001,1278,0.76
12858.42546749115,0.011560658,0.001,1279,0.68
12866.585108757019,0.12332187,0.001,1280,0.7
12877.705666542053,0.20927845,0.001,1281,0.62
12885.809473991394,0.5316493,0.001,1282,0.61
12894.591476678848,0.7495036,0.001,1283,0.52
12905.514002799988,0.8761531,0.001,1284,0.64
12913.786448478699,0.9285109,0.001,1285,0.51
12923.820884943008,1.3330021,0.001,1286,0.47
12935.376100063324,1.0349635,0.001,1287,0.58
12943.404863119125,0.47791997,0.001,1288,0.61
12950.746748447418,0.18795514,0.001,1289,0.7
12959.145095825195,0.068955,0.001,1290,0.71
12967.501141786575,0.04184859,0.001,1291,0.71
12978.498311519623,0.0204889,0.001,1292,0.71
12986.877560377121,0.032191414,0.001,1293,0.71
12994.366668224335,0.016237155,0.001,1294,0.73
13004.992528676987,0.010041025,0.001,1295,0.72
13013.001635789871,0.015499168,0.001,1296,0.72
13019.903101205826,0.010947418,0.001,1297,0.72
13027.690908670425,0.0059600663,0.001,1298,0.71
13036.756245613098,0.011606118,0.001,1299,0.71
13047.790094614029,0.0056939055,0.001,1300,0.71
13056.213633775711,0.0035678828,0.001,1301,0.7
13064.377077102661,0.0069415937,0.001,1302,0.7
13075.657444477081,0.0023561323,0.001,1303,0.71
13086.449545383453,0.02266967,0.001,1304,0.7
13094.929255723953,0.0036483398,0.001,1305,0.72
13106.392139911652,0.009695388,0.001,1306,0.72
13117.126719713211,0.0041679293,0.001,1307,0.73
13128.019252300262,0.0054699495,0.001,1308,0.72
13138.578632354736,0.0039208033,0.001,1309,0.72
13149.118905067444,0.0054267813,0.001,1310,0.72
13157.094410181046,0.012174606,0.001,1311,0.72
13167.462389469147,0.0035820145,0.001,1312,0.71
13176.811465740204,0.001939515,0.001,1313,0.69
13187.84604024887,0.015688978,0.001,1314,0.71
13198.312457323074,0.0045814184,0.001,1315,0.7
13206.32424211502,0.0015643478,0.001,1316,0.69
13217.551984071732,0.0015207822,0.001,1317,0.7
13225.258539915085,0.003424762,0.001,1318,0.69
13236.69229054451,0.0026386473,0.001,1319,0.69
13246.89122080803,0.0007440786,0.001,1320,0.69
13257.302448749542,0.002742891,0.001,1321,0.7
13267.873529195786,0.09578626,0.001,1322,0.63
13275.858769416809,0.23095109,0.001,1323,0.6
13286.57403421402,1.0913146,0.001,1324,0.45
13294.83546423912,1.4231846,0.001,1325,0.44
13305.749306201935,1.8075646,0.001,1326,0.41
13316.547079324722,3.1738923,0.001,1327,0.4
13324.768167972565,1.7928644,0.001,1328,0.42
13332.397407770157,1.5422317,0.001,1329,0.66
13342.995385885239,0.6566677,0.001,1330,0.64
13351.15267109871,0.2949738,0.001,1331,0.69
