time,learning_rate,step,loss,accuracy
6405.052675962448,0.001,882,0.034225143,0.7
6412.176842689514,0.001,883,0.04501987,0.71
6419.338339805603,0.001,884,0.0513691,0.72
6426.289469718933,0.001,885,0.032376762,0.69
6433.319867372513,0.001,886,0.039443064,0.7
6440.493464946747,0.001,887,0.021869438,0.71
6447.583327054977,0.001,888,0.10599523,0.67
6454.782193183899,0.001,889,0.08814225,0.64
6461.983870267868,0.001,890,0.19793673,0.58
6469.023748397827,0.001,891,0.937896,0.58
6476.132358074188,0.001,892,0.7959751,0.57
6483.245293855667,0.001,893,0.41366217,0.59
6490.366255521774,0.001,894,1.2541329,0.5
6497.596438407898,0.001,895,1.0576005,0.62
6504.733709335327,0.001,896,0.6743736,0.6
6512.275937795639,0.001,897,0.43120074,0.64
6519.447765350342,0.001,898,0.46166438,0.68
6526.659026622772,0.001,899,0.22201853,0.69
6533.8419852256775,0.001,900,0.06913265,0.69
6540.955119371414,0.001,901,0.05802562,0.68
6548.040946483612,0.001,902,0.047993332,0.67
6555.2684943675995,0.001,903,0.05890289,0.68
6562.433263540268,0.001,904,0.025451038,0.68
6569.603828907013,0.001,905,0.034497336,0.69
6576.650010108948,0.001,906,0.04375917,0.69
6583.868431329727,0.001,907,0.026463062,0.72
6590.987815380096,0.001,908,0.022412322,0.69
6598.107493162155,0.001,909,0.018008694,0.68
6605.218081235886,0.001,910,0.03214521,0.67
6612.267623901367,0.001,911,0.019294398,0.71
6619.17141866684,0.001,912,0.015095131,0.69
6626.290280342102,0.001,913,0.016630052,0.67
6633.3950345516205,0.001,914,0.028141255,0.69
6640.56235742569,0.001,915,0.012618627,0.69
6647.5973427295685,0.001,916,0.022377716,0.68
6654.604907989502,0.001,917,0.009730547,0.72
6661.702089548111,0.001,918,0.0082475385,0.7
6669.030014514923,0.001,919,0.03244706,0.7
6676.2045114040375,0.001,920,0.018072855,0.69
6683.391282081604,0.001,921,0.009473077,0.66
6690.424645900726,0.001,922,0.025292274,0.66
6697.536895751953,0.001,923,0.028813407,0.62
6704.671451807022,0.001,924,0.1438234,0.58
6712.33971619606,0.001,925,0.5768837,0.46
6719.529529571533,0.001,926,1.5722468,0.45
6726.642141580582,0.001,927,1.1613749,0.53
6733.792597293854,0.001,928,1.5508451,0.43
6740.952587604523,0.001,929,1.7634082,0.58
6748.0307676792145,0.001,930,0.8799833,0.59
6755.225455522537,0.001,931,0.36460468,0.7
6762.432931900024,0.001,932,0.1783304,0.67
6769.580733060837,0.001,933,0.16415785,0.7
6776.7578682899475,0.001,934,0.11444941,0.68
6783.933385372162,0.001,935,0.06281776,0.68
6790.9873514175415,0.001,936,0.053247463,0.69
6798.093223571777,0.001,937,0.04346789,0.72
6805.243586778641,0.001,938,0.04054236,0.65
6812.44432759285,0.001,939,0.053364005,0.7
6819.649276256561,0.001,940,0.022010667,0.68
6826.796793222427,0.001,941,0.01562938,0.69
6833.9521470069885,0.001,942,0.023649618,0.68
6841.0199239254,0.001,943,0.01821519,0.68
6848.1924431324005,0.001,944,0.008713287,0.7
6855.375590801239,0.001,945,0.023818083,0.68
6862.5401430130005,0.001,946,0.011319647,0.68
6869.7414762973785,0.001,947,0.017774267,0.68
6876.757811307907,0.001,948,0.010145252,0.7
6883.941350698471,0.001,949,0.016979448,0.7
6891.057246923447,0.001,950,0.024071315,0.69
6898.230495929718,0.001,951,0.003996932,0.69
6905.298103570938,0.001,952,0.0060656546,0.69
6912.857622861862,0.001,953,0.008077669,0.67
6920.047765254974,0.001,954,0.047873985,0.66
6927.184640884399,0.001,955,0.1151291,0.49
6934.269312620163,0.001,956,1.1075424,0.48
6941.513717889786,0.001,957,1.1813521,0.42
6948.583326339722,0.001,958,1.8239992,0.53
6955.670499563217,0.001,959,0.8367553,0.6
6962.716947317123,0.001,960,1.0041715,0.57
6969.86643910408,0.001,961,0.81034344,0.6
6977.041795015335,0.001,962,0.32341343,0.67
6984.248629331589,0.001,963,0.40748617,0.68
6991.744427919388,0.001,964,0.09124875,0.69
6998.929462194443,0.001,965,0.096488684,0.69
7006.099999427795,0.001,966,0.043884102,0.7
7013.265723228455,0.001,967,0.046409413,0.69
7020.398991823196,0.001,968,0.0315856,0.68
7027.5383105278015,0.001,969,0.032703392,0.67
7034.633739233017,0.001,970,0.02684343,0.68
7041.819432973862,0.001,971,0.019445436,0.67
7049.017571210861,0.001,972,0.01376371,0.68
7056.179513692856,0.001,973,0.018454336,0.69
7063.171217441559,0.001,974,0.02901358,0.7
7070.206319093704,0.001,975,0.031033084,0.7
7077.329118728638,0.001,976,0.019696424,0.7
7084.476350784302,0.001,977,0.017173953,0.72
7091.563724756241,0.001,978,0.010044589,0.7
7098.664958953857,0.001,979,0.0152333,0.71
7105.917785644531,0.001,980,0.008292353,0.73
7113.555914640427,0.001,981,0.011364016,0.71
7120.617419719696,0.001,982,0.026634429,0.7
7127.837439775467,0.001,983,0.010063174,0.68
7135.013853311539,0.001,984,0.011936082,0.7
7142.155934333801,0.001,985,0.0075649493,0.72
7149.1984169483185,0.001,986,0.010156078,0.71
7156.3863260746,0.001,987,0.013471945,0.66
7163.574319601059,0.001,988,0.029240802,0.63
7170.729030847549,0.001,989,0.13225628,0.61
7177.908132791519,0.001,990,0.8365373,0.56
7185.08310508728,0.001,991,0.8167132,0.53
7192.15633559227,0.001,992,0.76388115,0.55
7199.271952390671,0.001,993,0.8544527,0.54
7206.42005443573,0.001,994,1.0791783,0.58
7213.56288766861,0.001,995,0.35605413,0.67
7220.613175153732,0.001,996,0.14206766,0.7
7227.9857795238495,0.001,997,0.06346664,0.72
7235.136120557785,0.001,998,0.047894,0.71
7242.336798191071,0.001,999,0.028856058,0.72
7249.446091890335,0.001,1000,0.028356707,0.7
7256.382781744003,0.001,1001,0.036745593,0.7
7263.428038597107,0.001,1002,0.017285554,0.7
7270.460611343384,0.001,1003,0.010372296,0.71
7277.561954259872,0.001,1004,0.006711984,0.72
7284.640334367752,0.001,1005,0.01761531,0.69
7291.613388299942,0.001,1006,0.006875549,0.71
7298.825392007828,0.001,1007,0.008240239,0.72
7305.997303247452,0.001,1008,0.02102214,0.7
7313.630047559738,0.001,1009,0.012772243,0.73
7320.69712805748,0.001,1010,0.023995297,0.74
7327.788356304169,0.001,1011,0.044965584,0.71
7334.802663326263,0.001,1012,0.030350836,0.68
7341.837287187576,0.001,1013,0.09267539,0.66
7349.093636274338,0.001,1014,0.090560034,0.67
7356.326796531677,0.001,1015,0.115179494,0.62
7363.578843355179,0.001,1016,0.36061138,0.55
7370.778108119965,0.001,1017,0.54592544,0.5
7377.925968408585,0.001,1018,1.311771,0.55
7385.053933620453,0.001,1019,0.9293469,0.57
7392.208621501923,0.001,1020,0.7308636,0.54
7399.457697153091,0.001,1021,0.66655374,0.64
7406.434331178665,0.001,1022,0.29430944,0.66
7413.612081289291,0.001,1023,0.09434577,0.77
7420.716277360916,0.001,1024,0.028540708,0.73
7427.932595491409,0.001,1025,0.034937464,0.74
7435.051555395126,0.001,1026,0.014637382,0.73
7442.1449546813965,0.001,1027,0.016783478,0.73
7449.288517713547,0.001,1028,0.019518679,0.74
7456.544460296631,0.001,1029,0.020351086,0.72
7463.653738498688,0.001,1030,0.008006433,0.73
7470.770580768585,0.001,1031,0.024233494,0.72
7477.907738447189,0.001,1032,0.0128354225,0.73
7485.050829648972,0.001,1033,0.006365336,0.72
7492.202921628952,0.001,1034,0.006878484,0.71
7499.315342903137,0.001,1035,0.0046506207,0.71
7506.476854562759,0.001,1036,0.007063529,0.71
7514.039755105972,0.001,1037,0.03223571,0.73
7521.256465435028,0.001,1038,0.0060218805,0.72
7528.4393520355225,0.001,1039,0.0054418533,0.73
7535.667056798935,0.001,1040,0.004336278,0.73
7542.829158306122,0.001,1041,0.010414813,0.72
7549.995270252228,0.001,1042,0.008083977,0.72
7557.135759592056,0.001,1043,0.0057579833,0.71
7564.281538963318,0.001,1044,0.008711587,0.71
7571.21423125267,0.001,1045,0.0054465896,0.71
7578.29182100296,0.001,1046,0.0029538106,0.74
7585.470687627792,0.001,1047,0.005816539,0.71
7592.746013402939,0.001,1048,0.0053312676,0.71
7600.075184345245,0.001,1049,0.01891963,0.71
7607.288626194,0.001,1050,0.0027603637,0.71
7614.39454460144,0.001,1051,0.05888605,0.66
7621.500494003296,0.001,1052,0.3215231,0.62
7628.690826416016,0.001,1053,1.055178,0.48
7635.847276926041,0.001,1054,1.5653733,0.42
7643.042211532593,0.001,1055,1.8610761,0.46
7650.045790672302,0.001,1056,1.1061146,0.62
7657.186436414719,0.001,1057,0.78691083,0.53
7664.340665817261,0.001,1058,0.6472271,0.6
7671.480271100998,0.001,1059,0.48084483,0.66
7678.627306699753,0.001,1060,0.116606094,0.68
7685.683228492737,0.001,1061,0.0629295,0.72
7692.711809396744,0.001,1062,0.044401985,0.73
7699.836802959442,0.001,1063,0.033441987,0.73
7707.017897844315,0.001,1064,0.032953825,0.73
7714.718636035919,0.001,1065,0.012080551,0.73
7721.91199016571,0.001,1066,0.021634415,0.73
7729.02819108963,0.001,1067,0.01806267,0.72
7736.213026762009,0.001,1068,0.019379046,0.73
7743.39818406105,0.001,1069,0.005109096,0.72
7750.563540220261,0.001,1070,0.012647977,0.73
7757.674899101257,0.001,1071,0.008543361,0.72
7764.86786365509,0.001,1072,0.007112191,0.72
7772.110419511795,0.001,1073,0.021343939,0.73
7779.229557991028,0.001,1074,0.007575494,0.71
7786.392210006714,0.001,1075,0.013663782,0.73
7793.523220777512,0.001,1076,0.021618413,0.72
7800.71551322937,0.001,1077,0.006207127,0.72
7807.835568189621,0.001,1078,0.014108278,0.69
7814.935220241547,0.001,1079,0.011691608,0.73
7822.07846903801,0.001,1080,0.010594887,0.72
7829.265699148178,0.001,1081,0.0044974266,0.72
7836.350922346115,0.001,1082,0.015666654,0.73
7843.337695598602,0.001,1083,0.011060964,0.71
7850.672528743744,0.001,1084,0.014913954,0.71
7857.846103668213,0.001,1085,0.014380657,0.74
7864.899391889572,0.001,1086,0.016488433,0.73
7871.946477651596,0.001,1087,0.008970711,0.71
7879.176728248596,0.001,1088,0.070690125,0.61
7886.414324760437,0.001,1089,0.739588,0.54
7893.650166273117,0.001,1090,1.196842,0.57
7900.692566871643,0.001,1091,0.8540321,0.29
7907.8852660655975,0.001,1092,1.6661345,0.45
7915.4339463710785,0.001,1093,3.8644712,0.35
7922.62163066864,0.001,1094,2.2836342,0.41
7929.7108697891235,0.001,1095,1.9102205,0.43
7936.869006872177,0.001,1096,1.7014812,0.38
7944.03221988678,0.001,1097,1.3420973,0.62
7951.122417449951,0.001,1098,0.6540086,0.67
7958.310236215591,0.001,1099,0.32509738,0.67
7965.350073337555,0.001,1100,0.19925705,0.7
7972.459002733231,0.001,1101,0.1384364,0.7
7979.69717335701,0.001,1102,0.12650897,0.71
7986.904871225357,0.001,1103,0.05789045,0.7
7994.079595327377,0.001,1104,0.0843953,0.7
8001.286590576172,0.001,1105,0.0731634,0.72
8008.4894759655,0.001,1106,0.058898535,0.73
8015.682003974915,0.001,1107,0.027302802,0.72
8022.871169805527,0.001,1108,0.021062588,0.71
8030.035165071487,0.001,1109,0.06100609,0.74
8037.180442094803,0.001,1110,0.018328385,0.73
8044.347360134125,0.001,1111,0.03342894,0.72
8051.447790622711,0.001,1112,0.019437984,0.72
8058.591995477676,0.001,1113,0.016592486,0.72
8065.753054141998,0.001,1114,0.011547138,0.72
8072.740802049637,0.001,1115,0.015486473,0.75
8079.886635541916,0.001,1116,0.00717565,0.71
8087.0181539058685,0.001,1117,0.015813945,0.7
8094.117671251297,0.001,1118,0.015904129,0.69
8101.227225780487,0.001,1119,0.019213513,0.72
8108.390089035034,0.001,1120,0.02342781,0.64
8116.039581298828,0.001,1121,0.20498192,0.71
8123.187963962555,0.001,1122,0.31661022,0.68
8130.230244874954,0.001,1123,0.15145144,0.68
8137.361624717712,0.001,1124,0.13549879,0.68
8144.4212465286255,0.001,1125,0.112387195,0.71
8151.591275930405,0.001,1126,0.08074443,0.7
8158.727051258087,0.001,1127,0.05184153,0.75
8165.834311723709,0.001,1128,0.008333664,0.75
8172.977589845657,0.001,1129,0.009762522,0.75
8180.183604001999,0.001,1130,0.010296608,0.74
8187.210357904434,0.001,1131,0.018301973,0.74
8194.248015403748,0.001,1132,0.01060698,0.73
8201.486823558807,0.001,1133,0.009221684,0.74
8208.67527461052,0.001,1134,0.012342023,0.74
8215.774554252625,0.001,1135,0.0054313904,0.73
8222.824740409851,0.001,1136,0.007205871,0.73
8229.799991846085,0.001,1137,0.0042420486,0.74
8237.288874864578,0.001,1138,0.0066086682,0.74
8244.399667978287,0.001,1139,0.012355275,0.74
8251.492948055267,0.001,1140,0.0199768,0.68
8258.672339439392,0.001,1141,0.31478423,0.61
8265.837917089462,0.001,1142,0.58943,0.57
8272.898523569107,0.001,1143,1.4350734,0.43
8279.98762512207,0.001,1144,1.6593355,0.57
8287.152570724487,0.001,1145,0.99933237,0.62
8294.264255046844,0.001,1146,0.3836442,0.67
8301.605288505554,0.001,1147,0.25833103,0.68
8308.91768503189,0.001,1148,0.12899417,0.7
8316.479819059372,0.001,1149,0.064216055,0.72
8323.52075433731,0.001,1150,0.04039566,0.69
8330.685846090317,0.001,1151,0.029439356,0.75
8337.740874528885,0.001,1152,0.016429996,0.74
8345.0042822361,0.001,1153,0.01142935,0.74
8352.098145723343,0.001,1154,0.0061792214,0.75
8359.18292427063,0.001,1155,0.0111322785,0.73
8366.2313144207,0.001,1156,0.007773022,0.71
8373.470373630524,0.001,1157,0.009381065,0.73
8380.565852165222,0.001,1158,0.0061952276,0.7
8387.714851856232,0.001,1159,0.0070490576,0.72
8394.754853487015,0.001,1160,0.004125004,0.72
8401.869764328003,0.001,1161,0.011586729,0.72
8409.033717870712,0.001,1162,0.003693857,0.72
8416.207372903824,0.001,1163,0.0041584047,0.72
8423.402146577835,0.001,1164,0.009125836,0.72
8430.680931091309,0.001,1165,0.005352687,0.73
8437.854347229004,0.001,1166,0.009146942,0.75
8444.979670286179,0.001,1167,0.0023489664,0.74
8452.059490203857,0.001,1168,0.0075085135,0.73
8459.183654785156,0.001,1169,0.00079865823,0.73
8466.353585243225,0.001,1170,0.010851542,0.75
8473.49645280838,0.001,1171,0.009066359,0.73
8480.669256687164,0.001,1172,0.0020937654,0.73
8487.804797887802,0.001,1173,0.010742358,0.72
8494.937845945358,0.001,1174,0.004642027,0.71
8502.028805494308,0.001,1175,0.026400998,0.73
8509.21091747284,0.001,1176,0.015446167,0.68
8516.79485821724,0.001,1177,0.10556116,0.56
8523.882130861282,0.001,1178,1.1621873,0.5
8531.06913137436,0.001,1179,1.5731947,0.35
8538.575119018555,0.001,1180,2.2816935,0.36
8545.77628993988,0.001,1181,2.211631,0.42
8552.921734333038,0.001,1182,1.8492626,0.38
8560.13775730133,0.001,1183,1.2670244,0.54
8567.24789404869,0.001,1184,0.7827404,0.64
8574.316758871078,0.001,1185,0.42846784,0.68
8581.261950492859,0.001,1186,0.29383776,0.69
8588.326330184937,0.001,1187,0.0911862,0.69
8595.594110250473,0.001,1188,0.058549978,0.69
8602.909910440445,0.001,1189,0.08690112,0.69
8610.071776866913,0.001,1190,0.05641656,0.72
8617.31664800644,0.001,1191,0.04179621,0.69
8624.461466312408,0.001,1192,0.028352173,0.72
8631.527450799942,0.001,1193,0.021382077,0.68
8638.761554479599,0.001,1194,0.03418268,0.71
8645.925184726715,0.001,1195,0.02703891,0.72
8653.053220510483,0.001,1196,0.011529621,0.74
8660.273766994476,0.001,1197,0.023915546,0.71
8667.455259799957,0.001,1198,0.01409634,0.7
8674.67824792862,0.001,1199,0.040438123,0.68
8681.832164287567,0.001,1200,0.031189565,0.68
8688.918186903,0.001,1201,0.011289053,0.69
8696.129971265793,0.001,1202,0.01285359,0.72
8703.272040843964,0.001,1203,0.03415546,0.72
8710.331129312515,0.001,1204,0.018172057,0.71
8717.866974115372,0.001,1205,0.01184702,0.69
8724.94553399086,0.001,1206,0.027051132,0.7
8732.214331150055,0.001,1207,0.040793918,0.71
8739.326873779297,0.001,1208,0.0064502913,0.71
8746.469280719757,0.001,1209,0.0108467685,0.71
8753.616044282913,0.001,1210,0.011344412,0.7
8760.818752527237,0.001,1211,0.013709988,0.72
8767.867416143417,0.001,1212,0.025889188,0.67
8774.96001291275,0.001,1213,0.15746492,0.62
8782.149988889694,0.001,1214,0.6417672,0.47
8789.228865623474,0.001,1215,1.4365312,0.61
8796.43732213974,0.001,1216,0.8820907,0.56
8803.55240368843,0.001,1217,1.0725827,0.63
8810.70622086525,0.001,1218,0.5208915,0.54
8817.901436805725,0.001,1219,0.71672523,0.55
8825.060775518417,0.001,1220,0.47681183,0.56
8832.234410762787,0.001,1221,0.61311835,0.58
8839.435121774673,0.001,1222,0.6066859,0.69
8846.639150381088,0.001,1223,0.14980638,0.71
8853.749396800995,0.001,1224,0.07218573,0.71
8860.777919054031,0.001,1225,0.034515534,0.72
8867.886144638062,0.001,1226,0.027130708,0.72
8874.868126630783,0.001,1227,0.0263948,0.72
8881.984409093857,0.001,1228,0.012002555,0.73
8889.011391878128,0.001,1229,0.013171355,0.74
8896.410592079163,0.001,1230,0.010928914,0.74
8903.460041999817,0.001,1231,0.010957852,0.72
8910.586922645569,0.001,1232,0.008467318,0.73
8918.286819458008,0.001,1233,0.007061929,0.73
8925.463564395905,0.001,1234,0.0055749933,0.73
8932.590606927872,0.001,1235,0.01133007,0.72
8939.535342216492,0.001,1236,0.012177547,0.72
8946.688407421112,0.001,1237,0.0069479104,0.73
8953.810327291489,0.001,1238,0.0070739496,0.71
8961.061521291733,0.001,1239,0.01370118,0.72
8968.199055433273,0.001,1240,0.007029088,0.73
8975.234086990356,0.001,1241,0.0028798145,0.73
8982.338072061539,0.001,1242,0.0053880913,0.72
8989.479373931885,0.001,1243,0.002455748,0.72
8996.690136671066,0.001,1244,0.002250667,0.72
9003.755315542221,0.001,1245,0.0020362646,0.71
9010.92926120758,0.001,1246,0.0031876182,0.71
9018.818145990372,0.001,1247,0.0134297395,0.69
9025.936247348785,0.001,1248,0.0038145247,0.71
9032.949449539185,0.001,1249,0.003946374,0.69
9040.029323101044,0.001,1250,0.0011074612,0.71
9047.192912578583,0.001,1251,0.003166451,0.7
9054.285128593445,0.001,1252,0.0016863223,0.72
9061.32946562767,0.001,1253,0.0067695705,0.72
9068.492106199265,0.001,1254,0.0030196216,0.71
9075.679818868637,0.001,1255,0.0014187257,0.69
9082.829120397568,0.001,1256,0.007938794,0.73
9090.04397559166,0.001,1257,0.01292259,0.71
9097.260830163956,0.001,1258,0.019051503,0.65
9104.399160861969,0.001,1259,0.29153562,0.55
9111.582720279694,0.001,1260,1.7507136,0.38
9119.253208637238,0.001,1261,2.4384494,0.38
9126.290749073029,0.001,1262,2.0901322,0.32
9133.42624950409,0.001,1263,1.6224827,0.53
9140.548231840134,0.001,1264,0.8738487,0.64
9147.72712469101,0.001,1265,0.75286144,0.59
9154.999830007553,0.001,1266,0.6043064,0.68
9162.017917633057,0.001,1267,0.45585203,0.69
9169.216761112213,0.001,1268,0.48564807,0.66
9176.293076515198,0.001,1269,0.27584258,0.68
9183.400352954865,0.001,1270,0.24265544,0.72
9190.361937761307,0.001,1271,0.04259825,0.74
9197.611013412476,0.001,1272,0.028425809,0.75
9204.71631860733,0.001,1273,0.019287532,0.74
9211.80380320549,0.001,1274,0.010505253,0.7
9219.014040470123,0.001,1275,0.018616006,0.73
9226.292041301727,0.001,1276,0.006307097,0.71
9233.420948266983,0.001,1277,0.007437113,0.72
9240.53131389618,0.001,1278,0.008543693,0.73
9247.579020261765,0.001,1279,0.006055289,0.74
9254.746932506561,0.001,1280,0.0071024355,0.74
9261.809493541718,0.001,1281,0.011041362,0.72
9268.805221796036,0.001,1282,0.011474677,0.72
9276.00328040123,0.001,1283,0.0067527187,0.71
9283.13477897644,0.001,1284,0.00407319,0.71
9290.196350812912,0.001,1285,0.0038334115,0.74
9297.291626214981,0.001,1286,0.009301976,0.74
9304.517104625702,0.001,1287,0.0055193,0.74
9311.656309127808,0.001,1288,0.003848558,0.7
9319.809455394745,0.001,1289,0.0021361248,0.72
9326.958486318588,0.001,1290,0.007599686,0.68
9334.091573238373,0.001,1291,0.008841103,0.73
9341.281551361084,0.001,1292,0.019943608,0.7
9348.367871522903,0.001,1293,0.0071229767,0.71
9355.509174346924,0.001,1294,0.0046736156,0.7
9362.650042295456,0.001,1295,0.032059275,0.66
9369.743790388107,0.001,1296,0.19136171,0.64
9376.852612257004,0.001,1297,0.6032376,0.36
9383.883656978607,0.001,1298,1.7595717,0.54
9391.06264257431,0.001,1299,1.329784,0.31
9398.281412601471,0.001,1300,1.7491996,0.48
9405.499424695969,0.001,1301,1.2246059,0.58
9412.67393565178,0.001,1302,0.89017904,0.6
9419.80124092102,0.001,1303,0.81200767,0.61
9426.895846128464,0.001,1304,0.4835296,0.68
9434.104804992676,0.001,1305,0.086182535,0.69
9441.262686729431,0.001,1306,0.08670531,0.69
9448.463253498077,0.001,1307,0.024974767,0.69
9455.628875017166,0.001,1308,0.023279855,0.7
9462.860612630844,0.001,1309,0.023731727,0.68
9470.03729557991,0.001,1310,0.010216697,0.69
9477.211053848267,0.001,1311,0.029430095,0.7
9484.416597604752,0.001,1312,0.013626174,0.71
9491.556876420975,0.001,1313,0.018640421,0.72
9498.76677441597,0.001,1314,0.021622544,0.74
9505.888100385666,0.001,1315,0.009564003,0.72
9513.107163667679,0.001,1316,0.008842077,0.72
9520.83911538124,0.001,1317,0.0067720823,0.72
9528.010642290115,0.001,1318,0.0061683776,0.71
9535.085349082947,0.001,1319,0.0081234705,0.72
9542.142830371857,0.001,1320,0.0046008853,0.72
9549.328438997269,0.001,1321,0.007090119,0.71
9556.469419002533,0.001,1322,0.0056688935,0.75
9563.639635562897,0.001,1323,0.004369541,0.72
9570.832177639008,0.001,1324,0.0044684666,0.72
9578.022956132889,0.001,1325,0.008754914,0.73
9585.225075483322,0.001,1326,0.0056973863,0.71
9592.397330999374,0.001,1327,0.008059177,0.71
9599.52429485321,0.001,1328,0.01149958,0.73
9606.578580617905,0.001,1329,0.0066809696,0.73
9613.672945022583,0.001,1330,0.013030871,0.73
9620.67131447792,0.001,1331,0.03850863,0.65
9627.874636173248,0.001,1332,0.75577056,0.62
9635.049483776093,0.001,1333,0.84152746,0.62
9642.212090730667,0.001,1334,0.7731902,0.54
9649.26854634285,0.001,1335,1.6349342,0.46
9656.479628324509,0.001,1336,1.3789363,0.57
9663.598238945007,0.001,1337,0.81682587,0.58
9670.755281448364,0.001,1338,0.6685584,0.66
9678.040272712708,0.001,1339,0.38034877,0.64
9685.213170051575,0.001,1340,0.3348881,0.69
9692.463324785233,0.001,1341,0.19429207,0.72
9699.512097358704,0.001,1342,0.062001474,0.7
9706.62293791771,0.001,1343,0.038857065,0.72
9713.737037658691,0.001,1344,0.02969833,0.73
9721.170253753662,0.001,1345,0.01552196,0.74
9728.182029008865,0.001,1346,0.012484859,0.72
9735.310162067413,0.001,1347,0.011835963,0.71
9742.501970767975,0.001,1348,0.01759577,0.72
9749.702426433563,0.001,1349,0.021234768,0.73
9756.938195228577,0.001,1350,0.009940194,0.73
9764.00983953476,0.001,1351,0.009679552,0.7
9771.142016887665,0.001,1352,0.012352405,0.72
9778.27013349533,0.001,1353,0.009116924,0.75
9785.391499042511,0.001,1354,0.010868972,0.74
9792.493360996246,0.001,1355,0.0026688916,0.74
9799.62829375267,0.001,1356,0.006561424,0.75
9806.863229036331,0.001,1357,0.0023412362,0.76
9813.8818962574,0.001,1358,0.0068922304,0.74
9821.086561441422,0.001,1359,0.004222899,0.74
9828.276740550995,0.001,1360,0.0042315703,0.73
9835.298682689667,0.001,1361,0.002166703,0.74
9842.338886260986,0.001,1362,0.0031631503,0.71
9849.396055459976,0.001,1363,0.002912662,0.73
9856.702292919159,0.001,1364,0.006790311,0.73
9863.779706001282,0.001,1365,0.0019257121,0.74
9870.98990893364,0.001,1366,0.0014023744,0.7
9878.045077085495,0.001,1367,0.0023165317,0.71
9885.062485218048,0.001,1368,0.014428836,0.74
9892.209705114365,0.001,1369,0.005543879,0.74
9899.383156776428,0.001,1370,0.008172805,0.64
9906.555548906326,0.001,1371,0.03880964,0.69
9913.803299665451,0.001,1372,1.4028859,0.43
9921.727173805237,0.001,1373,1.6709834,0.54
9929.166023015976,0.001,1374,1.7370863,0.51
9936.35832643509,0.001,1375,1.1376625,0.59
9943.53927564621,0.001,1376,0.61468196,0.61
9950.705735206604,0.001,1377,0.40275565,0.65
9957.920442581177,0.001,1378,0.17225778,0.69
9965.17746257782,0.001,1379,0.055436928,0.68
9972.280937194824,0.001,1380,0.072623946,0.71
9979.391529083252,0.001,1381,0.055748023,0.71
9986.605333089828,0.001,1382,0.031946294,0.73
9993.759596824646,0.001,1383,0.011974078,0.73
10000.96758723259,0.001,1384,0.011176142,0.76
10008.074588298798,0.001,1385,0.01092725,0.73
10015.234302282333,0.001,1386,0.012940758,0.73
10022.375660181046,0.001,1387,0.007209422,0.73
10029.550916194916,0.001,1388,0.013017263,0.75
10036.710083723068,0.001,1389,0.014391287,0.73
10043.769659280777,0.001,1390,0.010898604,0.73
10050.896399736404,0.001,1391,0.0073768357,0.74
10058.07729768753,0.001,1392,0.022076543,0.74
10065.2223174572,0.001,1393,0.009138342,0.72
10072.286552667618,0.001,1394,0.015889736,0.71
10079.424758195877,0.001,1395,0.007126081,0.73
10086.552267551422,0.001,1396,0.004654979,0.72
10093.795055866241,0.001,1397,0.011022252,0.71
10100.72779083252,0.001,1398,0.0043544206,0.71
10107.934825181961,0.001,1399,0.020989101,0.73
10115.037590742111,0.001,1400,0.003770755,0.71
10123.206791877747,0.001,1401,0.0077476734,0.72
10130.398316383362,0.001,1402,0.0021771851,0.71
10137.369814395905,0.001,1403,0.005223592,0.69
10144.303282499313,0.001,1404,0.0025600593,0.73
10151.36660861969,0.001,1405,0.017940396,0.73
10158.489542245865,0.001,1406,0.008851987,0.69
10165.54432797432,0.001,1407,0.026530009,0.7
10172.722719192505,0.001,1408,0.24674505,0.53
10179.875125408173,0.001,1409,1.6070149,0.37
10187.04902935028,0.001,1410,1.9532028,0.45
10194.238121032715,0.001,1411,1.7496165,0.5
10201.234743595123,0.001,1412,0.9710801,0.61
10208.31523489952,0.001,1413,0.46460664,0.66
10215.536441326141,0.001,1414,0.28649107,0.57
10222.67128610611,0.001,1415,0.4100591,0.62
10229.780708551407,0.001,1416,0.22821493,0.67
10236.72583770752,0.001,1417,0.104097016,0.69
10243.848393440247,0.001,1418,0.043118175,0.7
10251.012387275696,0.001,1419,0.014116827,0.7
10258.138160705566,0.001,1420,0.014362681,0.7
10265.282221794128,0.001,1421,0.01160061,0.72
10272.430837392807,0.001,1422,0.0031192836,0.73
10279.63590312004,0.001,1423,0.010946178,0.72
10286.854603767395,0.001,1424,0.0134498635,0.75
10294.031295537949,0.001,1425,0.0040131556,0.7
10301.127983808517,0.001,1426,0.007854348,0.72
10308.31376171112,0.001,1427,0.008081244,0.73
10315.280231714249,0.001,1428,0.00970285,0.75
10322.862582921982,0.001,1429,0.0043287985,0.74
10329.973207712173,0.001,1430,0.01952588,0.75
10337.101350069046,0.001,1431,0.01039126,0.75
10344.224630594254,0.001,1432,0.0016871915,0.77
10351.36893749237,0.001,1433,0.0014706429,0.76
10358.577631950378,0.001,1434,0.0031830699,0.76
10365.755918979645,0.001,1435,0.0018726384,0.71
10372.795117378235,0.001,1436,0.002569104,0.76
10379.94364786148,0.001,1437,0.0032498946,0.76
10387.031078338623,0.001,1438,0.05920003,0.68
10394.125183105469,0.001,1439,0.332205,0.64
10401.282378196716,0.001,1440,0.44990504,0.56
10408.402269601822,0.001,1441,0.6489298,0.51
