time,step,rank,num_samples,compute_time_worker,compute_time_master
5269.124487400055,716,10,286,6.3339643478393555,5.078315734863281e-05
5276.210502147675,717,1,220,6.388659477233887,2.1457672119140625e-05
5276.210510253906,717,2,198,6.235880374908447,2.956390380859375e-05
5276.210512638092,717,3,286,6.454107999801636,3.1948089599609375e-05
5276.210514783859,717,4,286,6.5910255908966064,3.409385681152344e-05
5276.210516691208,717,5,286,6.310707092285156,3.600120544433594e-05
5276.2105185985565,717,6,176,6.27739953994751,3.790855407714844e-05
5276.210520982742,717,7,198,6.391120910644531,4.029273986816406e-05
5276.210525274277,717,8,264,6.241474866867065,4.458427429199219e-05
5276.210527420044,717,9,264,6.395836591720581,4.673004150390625e-05
5276.210529088974,717,10,286,6.317575216293335,4.839897155761719e-05
5283.254436016083,718,1,176,6.474323511123657,2.09808349609375e-05
5283.254444360733,718,2,286,6.415586233139038,2.9325485229492188e-05
5283.254446744919,718,3,286,6.4739625453948975,3.170967102050781e-05
5283.254449129105,718,4,286,6.513871908187866,3.409385681152344e-05
5283.254451036453,718,5,286,6.5312604904174805,3.600120544433594e-05
5283.254453659058,718,6,286,6.427796125411987,3.8623809814453125e-05
5283.254457950592,718,7,286,6.372700214385986,4.291534423828125e-05
5283.254460096359,718,8,286,6.4302287101745605,4.506111145019531e-05
5283.2544622421265,718,9,264,6.233515739440918,4.7206878662109375e-05
5283.254464387894,718,10,286,6.334721326828003,4.935264587402344e-05
5290.467605829239,719,1,198,6.242541313171387,2.1696090698242188e-05
5290.467613935471,719,2,286,6.439179420471191,2.9802322387695312e-05
5290.4676167964935,719,3,264,6.682769298553467,3.266334533691406e-05
5290.467619180679,719,4,286,6.539071559906006,3.504753112792969e-05
5290.4676213264465,719,5,198,6.637294292449951,3.719329833984375e-05
5290.467623472214,719,6,286,6.406982660293579,3.933906555175781e-05
5290.467627286911,719,7,264,6.563009262084961,4.315376281738281e-05
5290.46762919426,719,8,264,6.6797404289245605,4.506111145019531e-05
5290.467631816864,719,9,286,6.434443473815918,4.76837158203125e-05
5290.467633962631,719,10,198,6.6026647090911865,4.982948303222656e-05
5297.6132028102875,720,1,264,6.34856653213501,2.0742416381835938e-05
5297.613210916519,720,2,286,6.435957193374634,2.8848648071289062e-05
5297.613213062286,720,3,264,6.289710521697998,3.0994415283203125e-05
5297.613215208054,720,4,66,6.497125864028931,3.314018249511719e-05
5297.613217353821,720,5,286,6.577491760253906,3.528594970703125e-05
5297.613219499588,720,6,286,6.511075496673584,3.743171691894531e-05
5297.613221406937,720,7,286,6.378063678741455,3.933906555175781e-05
5297.6132254600525,720,8,286,6.608728408813477,4.3392181396484375e-05
5297.613228082657,720,9,176,6.250726938247681,4.601478576660156e-05
5297.613230466843,720,10,286,6.344730377197266,4.839897155761719e-05
5304.773551464081,721,1,220,6.622557878494263,2.09808349609375e-05
5304.773559808731,721,2,66,6.512948751449585,2.9325485229492188e-05
5304.773562669754,721,3,264,6.633524179458618,3.218650817871094e-05
5304.773564815521,721,4,286,6.513394355773926,3.4332275390625e-05
5304.773566961288,721,5,286,6.304132699966431,3.647804260253906e-05
5304.773570299149,721,6,198,6.6577630043029785,3.981590270996094e-05
5304.773572206497,721,7,286,6.397586822509766,4.172325134277344e-05
5304.773574352264,721,8,176,6.227364778518677,4.38690185546875e-05
5304.773576259613,721,9,198,6.301130771636963,4.57763671875e-05
5304.773578643799,721,10,286,6.469451665878296,4.8160552978515625e-05
5311.883625030518,722,1,286,6.3451316356658936,2.09808349609375e-05
5311.883633375168,722,2,264,6.646282434463501,2.9325485229492188e-05
5311.883635520935,722,3,286,6.4393861293792725,3.147125244140625e-05
5311.883637905121,722,4,286,6.474170207977295,3.3855438232421875e-05
5311.883640050888,722,5,286,6.336408853530884,3.600120544433594e-05
5311.883641958237,722,6,66,6.631930112838745,3.790855407714844e-05
5311.883643865585,722,7,286,6.381534099578857,3.981590270996094e-05
5311.883647680283,722,8,286,6.386667966842651,4.363059997558594e-05
5311.883649587631,722,9,44,6.276899576187134,4.553794860839844e-05
5311.88365149498,722,10,198,6.322299480438232,4.744529724121094e-05
5319.066529512405,723,1,264,6.40158224105835,2.3603439331054688e-05
5319.066537857056,723,2,88,6.6729090213775635,3.1948089599609375e-05
5319.0665402412415,723,3,286,6.669525146484375,3.4332275390625e-05
5319.066542625427,723,4,198,6.436258316040039,3.6716461181640625e-05
5319.066544532776,723,5,220,6.684405565261841,3.8623809814453125e-05
5319.06654715538,723,6,286,6.343693256378174,4.124641418457031e-05
5319.066550731659,723,7,286,6.402620792388916,4.482269287109375e-05
5319.066552639008,723,8,286,6.407102823257446,4.673004150390625e-05
5319.066554784775,723,9,286,6.390084505081177,4.887580871582031e-05
5319.066556692123,723,10,220,6.65002965927124,5.078315734863281e-05
5326.184698581696,724,1,286,6.353466987609863,2.1219253540039062e-05
5326.1847059726715,724,2,66,6.585707187652588,2.86102294921875e-05
5326.184708356857,724,3,198,6.384166717529297,3.0994415283203125e-05
5326.1847105026245,724,4,264,6.628542184829712,3.314018249511719e-05
5326.184712409973,724,5,286,6.494677782058716,3.504753112792969e-05
5326.184714317322,724,6,220,6.551038026809692,3.695487976074219e-05
5326.184718132019,724,7,286,6.413905620574951,4.076957702636719e-05
5326.184720277786,724,8,264,6.386359453201294,4.291534423828125e-05
5326.184722185135,724,9,242,6.32340145111084,4.482269287109375e-05
5326.1847240924835,724,10,286,6.3356359004974365,4.673004150390625e-05
5333.26403594017,725,1,286,6.31941819190979,2.1219253540039062e-05
5333.264044284821,725,2,198,6.519127607345581,2.956390380859375e-05
5333.264046907425,725,3,286,6.465320825576782,3.218650817871094e-05
5333.264049053192,725,4,286,6.413820028305054,3.4332275390625e-05
5333.264051198959,725,5,286,6.335791349411011,3.647804260253906e-05
5333.264053344727,725,6,44,6.249252080917358,3.8623809814453125e-05
5333.264055252075,725,7,286,6.389614820480347,4.0531158447265625e-05
5333.264059782028,725,8,198,6.484135866165161,4.506111145019531e-05
5333.264062166214,725,9,286,6.587562084197998,4.744529724121094e-05
5333.2640645504,725,10,286,6.357045650482178,4.982948303222656e-05
5340.373090028763,726,1,286,6.329119682312012,2.0742416381835938e-05
5340.3730981349945,726,2,286,6.435957908630371,2.8848648071289062e-05
5340.3731009960175,726,3,198,6.316483974456787,3.170967102050781e-05
5340.373103380203,726,4,176,6.598069190979004,3.409385681152344e-05
5340.3731055259705,726,5,264,6.537536382675171,3.62396240234375e-05
5340.373108386993,726,6,286,6.348579406738281,3.910064697265625e-05
5340.373110532761,726,7,264,6.256289482116699,4.124641418457031e-05
5340.373112440109,726,8,176,6.43195915222168,4.315376281738281e-05
5340.373114347458,726,9,286,6.377029180526733,4.506111145019531e-05
5340.373116731644,726,10,44,6.269113063812256,4.744529724121094e-05
5347.470036745071,727,1,286,6.350555658340454,2.0503997802734375e-05
5347.470045089722,727,2,286,6.407983303070068,2.8848648071289062e-05
5347.470047712326,727,3,286,6.468845367431641,3.147125244140625e-05
5347.470050096512,727,4,198,6.630601644515991,3.3855438232421875e-05
5347.470052242279,727,5,66,6.542413949966431,3.600120544433594e-05
5347.470054149628,727,6,198,6.228954315185547,3.790855407714844e-05
5347.4700565338135,727,7,66,6.409331560134888,4.029273986816406e-05
5347.470060348511,727,8,66,6.594496965408325,4.410743713378906e-05
5347.4700627326965,727,9,198,6.4225263595581055,4.649162292480469e-05
5347.470064878464,727,10,286,6.612817287445068,4.863739013671875e-05
5354.42032456398,728,1,286,6.3164331912994385,2.0742416381835938e-05
5354.420332193375,728,2,286,6.485678195953369,2.8371810913085938e-05
5354.420335531235,728,3,286,6.47509503364563,3.170967102050781e-05
5354.4203379154205,728,4,286,6.449812173843384,3.409385681152344e-05
5354.420340061188,728,5,286,6.31023097038269,3.62396240234375e-05
5354.420342206955,728,6,44,6.210874319076538,3.838539123535156e-05
5354.420346260071,728,7,264,6.319085359573364,4.2438507080078125e-05
5354.420348644257,728,8,286,6.33181357383728,4.482269287109375e-05
5354.420350551605,728,9,176,6.302161931991577,4.673004150390625e-05
5354.420352458954,728,10,198,6.33971095085144,4.863739013671875e-05
5361.883653640747,729,1,220,6.551764726638794,2.2411346435546875e-05
5361.883661270142,729,2,286,6.413001537322998,3.0040740966796875e-05
5361.883664369583,729,3,286,6.542605400085449,3.314018249511719e-05
5361.88366651535,729,4,264,6.514784812927246,3.528594970703125e-05
5361.883668661118,729,5,286,6.298992872238159,3.743171691894531e-05
5361.883670806885,729,6,286,6.349518060684204,3.9577484130859375e-05
5361.883674860001,729,7,286,6.35437273979187,4.363059997558594e-05
5361.883677005768,729,8,286,6.464886665344238,4.57763671875e-05
5361.8836789131165,729,9,242,6.491262435913086,4.76837158203125e-05
5361.883680820465,729,10,264,6.23306679725647,4.9591064453125e-05
5369.008683919907,730,1,286,6.32517671585083,2.1219253540039062e-05
5369.008692026138,730,2,264,6.358825206756592,2.9325485229492188e-05
5369.008694410324,730,3,264,6.485323190689087,3.170967102050781e-05
5369.008696556091,730,4,286,6.420219898223877,3.3855438232421875e-05
5369.00869846344,730,5,286,6.327295303344727,3.5762786865234375e-05
5369.008700609207,730,6,286,6.675492286682129,3.790855407714844e-05
5369.008702516556,730,7,220,6.263030290603638,3.981590270996094e-05
5369.008707046509,730,8,264,6.450230598449707,4.4345855712890625e-05
5369.008709430695,730,9,264,6.335661172866821,4.673004150390625e-05
5369.0087122917175,730,10,198,6.3417768478393555,4.9591064453125e-05
5376.044408559799,731,1,264,6.453612327575684,2.1457672119140625e-05
5376.044418811798,731,2,88,6.446856498718262,3.170967102050781e-05
5376.0444214344025,731,3,286,6.471219301223755,3.4332275390625e-05
5376.04442358017,731,4,198,6.412708282470703,3.647804260253906e-05
5376.044426202774,731,5,66,6.59076714515686,3.910064697265625e-05
5376.04443025589,731,6,264,6.216745376586914,4.315376281738281e-05
5376.044432401657,731,7,198,6.41782808303833,4.5299530029296875e-05
5376.0444350242615,731,8,286,6.362049341201782,4.792213439941406e-05
5376.04443693161,731,9,286,6.417509317398071,4.982948303222656e-05
5376.044439315796,731,10,264,6.287865400314331,5.221366882324219e-05
5383.082898855209,732,1,286,6.398936748504639,2.288818359375e-05
5383.08290719986,732,2,286,6.439290285110474,3.123283386230469e-05
5383.082909584045,732,3,286,6.484688758850098,3.361701965332031e-05
5383.082911968231,732,4,286,6.53716516494751,3.600120544433594e-05
5383.082914113998,732,5,66,6.467529773712158,3.814697265625e-05
5383.082916498184,732,6,264,6.231505632400513,4.0531158447265625e-05
5383.082918405533,732,7,264,6.516282320022583,4.2438507080078125e-05
5383.082923650742,732,8,286,6.374530553817749,4.76837158203125e-05
5383.082925796509,732,9,286,6.41448187828064,4.982948303222656e-05
5383.082927465439,732,10,286,6.337992429733276,5.14984130859375e-05
5390.191711425781,733,1,66,6.273135662078857,2.1219253540039062e-05
5390.191719293594,733,2,286,6.431228876113892,2.9087066650390625e-05
5390.191721916199,733,3,286,6.506087303161621,3.170967102050781e-05
5390.1917243003845,733,4,286,6.490874528884888,3.409385681152344e-05
5390.191726922989,733,5,264,6.5086493492126465,3.6716461181640625e-05
5390.191729307175,733,6,264,6.271708011627197,3.910064697265625e-05
5390.191733121872,733,7,286,6.39930534362793,4.291534423828125e-05
5390.191735029221,733,8,286,6.397145748138428,4.482269287109375e-05
5390.191736936569,733,9,286,6.601542949676514,4.673004150390625e-05
5390.191738843918,733,10,286,6.3805108070373535,4.863739013671875e-05
5397.319790840149,734,1,220,6.65489935874939,2.2649765014648438e-05
5397.319799184799,734,2,220,6.607874870300293,3.0994415283203125e-05
5397.319802045822,734,3,264,6.428444147109985,3.3855438232421875e-05
5397.319804191589,734,4,264,6.339264869689941,3.600120544433594e-05
5397.319806337357,734,5,286,6.310801982879639,3.814697265625e-05
5397.319808721542,734,6,286,6.330163240432739,4.0531158447265625e-05
5397.319813013077,734,7,286,6.396468162536621,4.482269287109375e-05
5397.319815158844,734,8,198,6.602636814117432,4.696846008300781e-05
5397.319817304611,734,9,286,6.634420871734619,4.9114227294921875e-05
5397.319819450378,734,10,220,6.449513912200928,5.125999450683594e-05
5404.5043342113495,735,1,220,6.676170587539673,1.9788742065429688e-05
5404.504342794418,735,2,198,6.681047201156616,2.8371810913085938e-05
5404.504344940186,735,3,286,6.4735612869262695,3.0517578125e-05
5404.504347324371,735,4,88,6.439000368118286,3.2901763916015625e-05
5404.504349470139,735,5,198,6.436668872833252,3.504753112792969e-05
5404.504352092743,735,6,242,6.577246189117432,3.7670135498046875e-05
5404.504354000092,735,7,220,6.683639049530029,3.9577484130859375e-05
5404.50435757637,735,8,286,6.670642137527466,4.315376281738281e-05
5404.504359483719,735,9,286,6.422239065170288,4.506111145019531e-05
5404.504361867905,735,10,66,6.276940584182739,4.744529724121094e-05
5411.675261497498,736,1,286,6.353478670120239,2.09808349609375e-05
5411.675270080566,736,2,176,6.469595432281494,2.956390380859375e-05
5411.675272226334,736,3,286,6.585731267929077,3.170967102050781e-05
5411.675275564194,736,4,286,6.422778606414795,3.504753112792969e-05
5411.675277709961,736,5,286,6.327557325363159,3.719329833984375e-05
5411.6752808094025,736,6,66,6.328181982040405,4.029273986816406e-05
5411.675283432007,736,7,198,6.218390703201294,4.291534423828125e-05
5411.675285577774,736,8,198,6.518378973007202,4.506111145019531e-05
5411.675287723541,736,9,264,6.216306924819946,4.7206878662109375e-05
5411.675290107727,736,10,286,6.628206014633179,4.9591064453125e-05
5418.77267742157,737,1,286,6.3314149379730225,2.1219253540039062e-05
5418.772685050964,737,2,286,6.462727308273315,2.8848648071289062e-05
5418.77268743515,737,3,286,6.522522926330566,3.123283386230469e-05
5418.772689819336,737,4,286,6.435739517211914,3.361701965332031e-05
5418.772691965103,737,5,220,6.593745708465576,3.5762786865234375e-05
5418.772693872452,737,6,286,6.32810640335083,3.7670135498046875e-05
5418.772696018219,737,7,264,6.414476156234741,3.981590270996094e-05
5418.772700548172,737,8,264,6.519220590591431,4.4345855712890625e-05
5418.772702455521,737,9,286,6.406876802444458,4.6253204345703125e-05
5418.772704839706,737,10,286,6.339948892593384,4.863739013671875e-05
5425.970668315887,738,1,264,6.253337383270264,2.1219253540039062e-05
5425.970676898956,738,2,242,6.231886148452759,2.9802322387695312e-05
5425.970679283142,738,3,66,6.495074510574341,3.218650817871094e-05
5425.9706819057465,738,4,286,6.516700983047485,3.4809112548828125e-05
5425.970684051514,738,5,286,6.307053327560425,3.695487976074219e-05
5425.970686197281,738,6,286,6.314106464385986,3.910064697265625e-05
5425.970690011978,738,7,286,6.386528491973877,4.291534423828125e-05
5425.970692157745,738,8,286,6.3684327602386475,4.506111145019531e-05
5425.970694541931,738,9,286,6.409569978713989,4.744529724121094e-05
5425.970696926117,738,10,198,6.284628629684448,4.982948303222656e-05
5433.354540109634,739,1,286,6.344377756118774,2.2172927856445312e-05
5433.354548215866,739,2,176,6.310131788253784,3.0279159545898438e-05
5433.3545508384705,739,3,286,6.4731996059417725,3.2901763916015625e-05
5433.354552984238,739,4,264,6.566272974014282,3.504753112792969e-05
5433.354554891586,739,5,198,6.364854335784912,3.695487976074219e-05
5433.3545570373535,739,6,286,6.3199687004089355,3.910064697265625e-05
5433.354560613632,739,7,286,6.563482761383057,4.267692565917969e-05
5433.354562520981,739,8,198,6.608844518661499,4.458427429199219e-05
5433.354564666748,739,9,286,6.623864412307739,4.673004150390625e-05
5433.354566574097,739,10,66,6.480183124542236,4.863739013671875e-05
5440.363929986954,740,1,66,6.469531297683716,2.1219253540039062e-05
5440.363938331604,740,2,286,6.418422222137451,2.956390380859375e-05
5440.363941192627,740,3,286,6.50842022895813,3.24249267578125e-05
5440.363943338394,740,4,176,6.270898342132568,3.457069396972656e-05
5440.363945484161,740,5,286,6.35234522819519,3.6716461181640625e-05
5440.363947629929,740,6,286,6.326556921005249,3.886222839355469e-05
5440.363949298859,740,7,286,6.394985914230347,4.0531158447265625e-05
5440.363953113556,740,8,264,6.41010308265686,4.4345855712890625e-05
5440.363955259323,740,9,286,6.416311502456665,4.649162292480469e-05
5440.363957166672,740,10,264,6.3184661865234375,4.839897155761719e-05
5447.45046377182,741,1,198,6.598088026046753,2.2649765014648438e-05
5447.450472831726,741,2,286,6.413659572601318,3.170967102050781e-05
5447.450475692749,741,3,264,6.253222227096558,3.457069396972656e-05
5447.450477838516,741,4,176,6.324202537536621,3.6716461181640625e-05
5447.450479745865,741,5,286,6.328229665756226,3.8623809814453125e-05
5447.450483322144,741,6,286,6.324948310852051,4.220008850097656e-05
5447.450485467911,741,7,286,6.526620864868164,4.4345855712890625e-05
5447.450487613678,741,8,220,6.403447151184082,4.649162292480469e-05
5447.450489759445,741,9,66,6.2943785190582275,4.863739013671875e-05
5447.450492143631,741,10,286,6.360551834106445,5.1021575927734375e-05
5454.539931774139,742,1,198,6.4195356369018555,2.2172927856445312e-05
5454.53994011879,742,2,176,6.399892807006836,3.0517578125e-05
5454.539942979813,742,3,286,6.569751977920532,3.337860107421875e-05
5454.539945363998,742,4,198,6.53813910484314,3.5762786865234375e-05
5454.539947509766,742,5,286,6.436388969421387,3.790855407714844e-05
5454.539949655533,742,6,286,6.310151815414429,4.00543212890625e-05
5454.5399518013,742,7,286,6.381900310516357,4.220008850097656e-05
5454.539956569672,742,8,286,6.425954341888428,4.696846008300781e-05
5454.539958238602,742,9,286,6.437979221343994,4.863739013671875e-05
5454.53996014595,742,10,286,6.332782030105591,5.054473876953125e-05
5461.682947874069,743,1,286,6.339398384094238,2.0742416381835938e-05
5461.682955741882,743,2,286,6.4251391887664795,2.86102294921875e-05
5461.682958841324,743,3,264,6.6287524700164795,3.170967102050781e-05
5461.68296122551,743,4,286,6.441827058792114,3.409385681152344e-05
5461.682963132858,743,5,286,6.384896993637085,3.600120544433594e-05
5461.682965040207,743,6,286,6.333179712295532,3.790855407714844e-05
5461.682968854904,743,7,286,6.380001544952393,4.172325134277344e-05
5461.682970762253,743,8,286,6.514183759689331,4.363059997558594e-05
5461.682972669601,743,9,286,6.413830518722534,4.553794860839844e-05
5461.68297457695,743,10,286,6.432178497314453,4.744529724121094e-05
5468.797947406769,744,1,176,6.279243469238281,2.2172927856445312e-05
5468.797955751419,744,2,286,6.43658709526062,3.0517578125e-05
5468.797958612442,744,3,176,6.52704644203186,3.337860107421875e-05
5468.797960996628,744,4,264,6.226435899734497,3.5762786865234375e-05
5468.797963142395,744,5,198,6.527559041976929,3.790855407714844e-05
5468.797965288162,744,6,286,6.313349723815918,4.00543212890625e-05
5468.7979691028595,744,7,264,6.43788743019104,4.38690185546875e-05
5468.797971487045,744,8,286,6.494124412536621,4.6253204345703125e-05
5468.797973394394,744,9,286,6.42007851600647,4.8160552978515625e-05
5468.797976255417,744,10,286,6.574141263961792,5.1021575927734375e-05
5475.851053714752,745,1,44,6.266267776489258,2.2411346435546875e-05
5475.851061820984,745,2,286,6.418539762496948,3.0517578125e-05
5475.85106420517,745,3,286,6.451369762420654,3.2901763916015625e-05
5475.851066827774,745,4,286,6.542965650558472,3.552436828613281e-05
5475.85106921196,745,5,264,6.251461029052734,3.790855407714844e-05
5475.851071596146,745,6,286,6.341593503952026,4.029273986816406e-05
5475.851073741913,745,7,220,6.563874244689941,4.2438507080078125e-05
5475.851077795029,745,8,264,6.488161563873291,4.649162292480469e-05
5475.851080417633,745,9,286,6.471454381942749,4.9114227294921875e-05
5475.851082324982,745,10,286,6.3190083503723145,5.1021575927734375e-05
5483.036213636398,746,1,286,6.485118627548218,2.1457672119140625e-05
5483.036222696304,746,2,286,6.469647169113159,3.0517578125e-05
5483.036225557327,746,3,220,6.5453901290893555,3.337860107421875e-05
5483.036227941513,746,4,264,6.640694856643677,3.5762786865234375e-05
5483.036229848862,746,5,286,6.296625852584839,3.7670135498046875e-05
5483.03623342514,746,6,66,6.309850692749023,4.124641418457031e-05
5483.036235332489,746,7,198,6.429167747497559,4.315376281738281e-05
5483.036237239838,746,8,242,6.689433574676514,4.506111145019531e-05
5483.036239385605,746,9,286,6.409580230712891,4.7206878662109375e-05
5483.036241531372,746,10,66,6.322651386260986,4.935264587402344e-05
5490.094345569611,747,1,286,6.325500726699829,2.0503997802734375e-05
5490.094353675842,747,2,264,6.207133531570435,2.86102294921875e-05
5490.094356298447,747,3,220,6.596985816955566,3.123283386230469e-05
5490.094358682632,747,4,198,6.276447057723999,3.361701965332031e-05
5490.094360589981,747,5,286,6.572552680969238,3.552436828613281e-05
5490.094362974167,747,6,198,6.606900215148926,3.790855407714844e-05
5490.094365119934,747,7,286,6.442078590393066,4.00543212890625e-05
5490.094368457794,747,8,286,6.506623029708862,4.3392181396484375e-05
5490.094371080399,747,9,286,6.397107124328613,4.601478576660156e-05
5490.094372987747,747,10,242,6.336201906204224,4.792213439941406e-05
5497.236819982529,748,1,198,6.420222282409668,2.193450927734375e-05
5497.236827850342,748,2,286,6.422982215881348,2.9802322387695312e-05
5497.236830711365,748,3,286,6.599885702133179,3.266334533691406e-05
5497.236833333969,748,4,286,6.407423257827759,3.528594970703125e-05
5497.236835241318,748,5,264,6.322591543197632,3.719329833984375e-05
5497.236837387085,748,6,286,6.316050052642822,3.933906555175781e-05
5497.236843109131,748,7,242,6.484153747558594,4.506111145019531e-05
5497.2368450164795,748,8,220,6.5983521938323975,4.696846008300781e-05
5497.236846923828,748,9,286,6.414212703704834,4.887580871582031e-05
5497.236849069595,748,10,88,6.6095592975616455,5.1021575927734375e-05
5504.266401290894,749,1,286,6.418786525726318,2.3603439331054688e-05
5504.266410112381,749,2,44,6.213735818862915,3.24249267578125e-05
5504.266412973404,749,3,286,6.464386701583862,3.528594970703125e-05
5504.266415119171,749,4,198,6.213027715682983,3.743171691894531e-05
5504.266417264938,749,5,286,6.304581642150879,3.9577484130859375e-05
5504.266419172287,749,6,286,6.330766439437866,4.1484832763671875e-05
5504.266423225403,749,7,198,6.336395025253296,4.553794860839844e-05
5504.266425848007,749,8,286,6.510467290878296,4.8160552978515625e-05
5504.266427993774,749,9,264,6.209250211715698,5.030632019042969e-05
5504.266429901123,749,10,286,6.339534044265747,5.221366882324219e-05
5511.428548812866,750,1,88,6.674834489822388,2.1457672119140625e-05
5511.428556919098,750,2,286,6.5137412548065186,2.956390380859375e-05
5511.428559541702,750,3,286,6.4515380859375,3.218650817871094e-05
5511.428562164307,750,4,264,6.518624305725098,3.4809112548828125e-05
5511.428564310074,750,5,198,6.227656364440918,3.695487976074219e-05
5511.428566455841,750,6,198,6.281883001327515,3.910064697265625e-05
5511.42856836319,750,7,198,6.236344337463379,4.100799560546875e-05
5511.42857336998,750,8,220,6.664857625961304,4.601478576660156e-05
5511.4285752773285,750,9,286,6.426268577575684,4.792213439941406e-05
5511.428577661514,750,10,286,6.344346046447754,5.030632019042969e-05
5518.562829732895,751,1,286,6.338716268539429,2.1457672119140625e-05
5518.562838554382,751,2,66,6.6322410106658936,3.0279159545898438e-05
5518.562841653824,751,3,286,6.4532790184021,3.337860107421875e-05
5518.562843799591,751,4,66,6.66455864906311,3.552436828613281e-05
5518.562845945358,751,5,286,6.32604455947876,3.7670135498046875e-05
5518.562849283218,751,6,198,6.6319739818573,4.100799560546875e-05
5518.562851667404,751,7,286,6.664214611053467,4.3392181396484375e-05
5518.562853813171,751,8,198,6.566164493560791,4.553794860839844e-05
5518.56285572052,751,9,286,6.406092166900635,4.744529724121094e-05
5518.562858343124,751,10,286,6.342771768569946,5.0067901611328125e-05
5525.703228712082,752,1,176,6.254059791564941,2.002716064453125e-05
5525.703237056732,752,2,286,6.402719974517822,2.8371810913085938e-05
5525.703239679337,752,3,286,6.433711528778076,3.0994415283203125e-05
5525.703242063522,752,4,66,6.404540777206421,3.337860107421875e-05
5525.703243970871,752,5,264,6.427579641342163,3.528594970703125e-05
5525.703246116638,752,6,286,6.589328289031982,3.743171691894531e-05
5525.703248023987,752,7,286,6.379558801651001,3.933906555175781e-05
5525.7032516002655,752,8,286,6.636128664016724,4.291534423828125e-05
5525.703253507614,752,9,286,6.417633295059204,4.482269287109375e-05
5525.7032558918,752,10,264,6.248117208480835,4.7206878662109375e-05
5532.651207923889,753,1,286,6.445995330810547,2.193450927734375e-05
5532.651216268539,753,2,264,6.317379951477051,3.0279159545898438e-05
5532.651218891144,753,3,176,6.262278079986572,3.2901763916015625e-05
5532.651221036911,753,4,286,6.426179647445679,3.504753112792969e-05
5532.651223421097,753,5,286,6.3324949741363525,3.743171691894531e-05
5532.651225566864,753,6,264,6.239594221115112,3.9577484130859375e-05
5532.651230573654,753,7,286,6.365083932876587,4.458427429199219e-05
5532.651232719421,753,8,286,6.477129220962524,4.673004150390625e-05
5532.65123462677,753,9,198,6.291984558105469,4.863739013671875e-05
5532.6512362957,753,10,286,6.3617823123931885,5.030632019042969e-05
5539.725576639175,754,1,286,6.359879493713379,2.2411346435546875e-05
5539.72558426857,754,2,286,6.4371161460876465,3.0040740966796875e-05
5539.725586652756,754,3,88,6.596568584442139,3.24249267578125e-05
5539.7255890369415,754,4,286,6.46584939956665,3.4809112548828125e-05
5539.725591421127,754,5,286,6.308857202529907,3.719329833984375e-05
5539.7255935668945,754,6,286,6.317953586578369,3.933906555175781e-05
5539.72559762001,754,7,286,6.370465040206909,4.3392181396484375e-05
5539.725599527359,754,8,286,6.533879995346069,4.5299530029296875e-05
5539.725601673126,754,9,264,6.31809401512146,4.744529724121094e-05
5539.725603580475,754,10,220,6.317174911499023,4.935264587402344e-05
5546.873174667358,755,1,286,6.674113750457764,2.0503997802734375e-05
5546.873183488846,755,2,286,6.417446613311768,2.9325485229492188e-05
5546.87318611145,755,3,286,6.4223246574401855,3.1948089599609375e-05
5546.873188495636,755,4,66,6.462639331817627,3.4332275390625e-05
5546.873190402985,755,5,286,6.419906139373779,3.62396240234375e-05
5546.873193025589,755,6,286,6.430117845535278,3.886222839355469e-05
5546.873195171356,755,7,198,6.618114471435547,4.100799560546875e-05
5546.873198509216,755,8,286,6.377462148666382,4.4345855712890625e-05
5546.8732006549835,755,9,286,6.424078941345215,4.649162292480469e-05
5546.873202800751,755,10,286,6.319615602493286,4.863739013671875e-05
5554.036253452301,756,1,286,6.329250812530518,2.09808349609375e-05
5554.036261558533,756,2,198,6.366899728775024,2.9087066650390625e-05
5554.036264181137,756,3,286,6.562111854553223,3.170967102050781e-05
5554.036266326904,756,4,286,6.493985891342163,3.3855438232421875e-05
5554.03626871109,756,5,286,6.683822870254517,3.62396240234375e-05
5554.036271810532,756,6,286,6.320215940475464,3.933906555175781e-05
5554.036274194717,756,7,264,6.44524621963501,4.172325134277344e-05
5554.036276578903,756,8,286,6.550787687301636,4.410743713378906e-05
5554.03627872467,756,9,286,6.408757925033569,4.6253204345703125e-05
5554.036281108856,756,10,286,6.3274335861206055,4.863739013671875e-05
5561.647828578949,757,1,286,6.338679075241089,2.0503997802734375e-05
5561.647836446762,757,2,264,6.422383069992065,2.8371810913085938e-05
5561.647838592529,757,3,88,6.666393756866455,3.0517578125e-05
5561.647841453552,757,4,286,6.454421520233154,3.337860107421875e-05
5561.647843837738,757,5,264,6.20066237449646,3.5762786865234375e-05
5561.647845983505,757,6,286,6.534336090087891,3.790855407714844e-05
5561.647847890854,757,7,286,6.414724826812744,3.981590270996094e-05
5561.647851705551,757,8,286,6.421494483947754,4.363059997558594e-05
5561.6478536129,757,9,286,6.390832424163818,4.553794860839844e-05
5561.647856473923,757,10,286,6.343127489089966,4.839897155761719e-05
5568.769084215164,758,1,286,6.618704795837402,2.1457672119140625e-05
5568.769092559814,758,2,198,6.217597484588623,2.9802322387695312e-05
5568.769095182419,758,3,286,6.6291725635528564,3.24249267578125e-05
5568.769097805023,758,4,242,6.347804307937622,3.504753112792969e-05
5568.76909995079,758,5,286,6.324007272720337,3.719329833984375e-05
5568.769102096558,758,6,176,6.307826042175293,3.933906555175781e-05
