time,step,learning_rate,loss,accuracy
1036.8856098651886,127,0.0008649,2.3990226,0.11
1043.9485576152802,128,0.0008649,2.4166484,0.07
1051.0700929164886,129,0.0008649,2.2972534,0.13
1058.1544981002808,130,0.0008649,2.2712069,0.13
1065.266725063324,131,0.0008649,2.2398756,0.15
1072.221399307251,132,0.0008649,2.2315073,0.11
1079.3428087234497,133,0.0008649,2.2009387,0.13
1086.5359218120575,134,0.0008649,2.2757585,0.13
1093.6644649505615,135,0.0008649,2.1935813,0.21
1101.1492266654968,136,0.0008649,2.1794446,0.13
1108.3953206539154,137,0.0008649,2.1685712,0.15
1115.7118771076202,138,0.0008649,2.3817208,0.12
1122.8727695941925,139,0.0008649,2.337871,0.08
1129.8927319049835,140,0.0008649,2.298482,0.13
1137.50332736969,141,0.0008649,2.297684,0.13
1144.7849202156067,142,0.0008649,2.275131,0.26
1151.8453783988953,143,0.0008649,2.2195895,0.22
1159.3524477481842,144,0.0008649,2.2203546,0.17
1166.461537361145,145,0.0008649,2.807993,0.14
1173.4004769325256,146,0.0008649,2.4253836,0.09
1180.452248096466,147,0.0008649,2.3004,0.19
1187.5877213478088,148,0.0008649,2.2926786,0.19
1194.6848409175873,149,0.0008649,2.2392724,0.22
1201.8345742225647,150,0.0008649,2.1910386,0.18
1209.0061485767365,151,0.0008043571,2.1644564,0.11
1216.1877241134644,152,0.0008043571,2.522463,0.13
1223.374758720398,153,0.0008043571,2.2879074,0.13
1230.566077709198,154,0.0008043571,2.2878473,0.17
1237.7231459617615,155,0.0008043571,2.2321281,0.2
1244.8600914478302,156,0.0008043571,2.2535574,0.18
1252.0182247161865,157,0.0008043571,2.2224066,0.21
1259.0851135253906,158,0.0008043571,2.2029881,0.22
1266.2425887584686,159,0.0008043571,2.1468368,0.15
1273.3299617767334,160,0.0008043571,2.2901578,0.26
1280.4273223876953,161,0.0008043571,2.176658,0.25
1287.574326992035,162,0.0008043571,2.0962865,0.15
1313.4270977973938,163,0.0008043571,2.0679367,0.2
1320.408826828003,164,0.0008043571,2.6658993,0.13
1327.5451216697693,165,0.0008043571,2.4252033,0.11
1334.7385869026184,166,0.0008043571,2.3021395,0.12
1341.8469953536987,167,0.0008043571,2.2651584,0.17
1348.8457441329956,168,0.0008043571,2.251658,0.18
1356.530696630478,169,0.0008043571,2.2090409,0.2
1363.5794451236725,170,0.0008043571,2.154202,0.19
1370.6833472251892,171,0.0008043571,2.15141,0.15
1377.7481727600098,172,0.0008043571,2.1117435,0.14
1384.8739519119263,173,0.0008043571,2.4016144,0.14
1392.0142426490784,174,0.0008043571,2.2044642,0.21
1399.0613369941711,175,0.0008043571,2.1623564,0.3
1406.172608613968,176,0.0008043571,2.1067815,0.28
1413.2094993591309,177,0.0008043571,2.05834,0.23
1420.3373465538025,178,0.0008043571,2.0333052,0.25
1427.3800585269928,179,0.0008043571,2.049108,0.18
1434.5894837379456,180,0.0008043571,2.1749594,0.15
1441.6218712329865,181,0.0008043571,2.5590103,0.16
1448.7460792064667,182,0.0008043571,2.217728,0.19
1455.8304917812347,183,0.0008043571,2.176346,0.15
1463.028248310089,184,0.0008043571,2.107536,0.3
1470.1869688034058,185,0.0008043571,2.1506248,0.23
1477.167664051056,186,0.0008043571,2.1163316,0.21
1484.3160197734833,187,0.0008043571,2.1016514,0.17
1491.4935114383698,188,0.0008043571,2.123035,0.19
1498.4519593715668,189,0.0008043571,2.1730483,0.24
1505.6231107711792,190,0.0008043571,2.0455077,0.25
1512.843331336975,191,0.0008043571,2.0898135,0.26
1520.0313687324524,192,0.0008043571,1.9394935,0.29
1527.177067041397,193,0.0008043571,1.9561821,0.2
1534.2934761047363,194,0.0008043571,2.2421408,0.14
1541.4493374824524,195,0.0008043571,2.4458501,0.15
1548.5496881008148,196,0.0008043571,2.2282364,0.22
1556.3023612499237,197,0.0008043571,2.1625962,0.17
1563.3170273303986,198,0.0008043571,2.0741985,0.25
1570.6441571712494,199,0.0008043571,2.0151975,0.2
1577.6964840888977,200,0.0008043571,2.090502,0.3
1584.925388097763,201,0.000748052,2.222086,0.29
1591.9910850524902,202,0.000748052,1.9834082,0.32
1599.1650657653809,203,0.000748052,1.9932827,0.32
1606.1551306247711,204,0.000748052,1.9432318,0.26
1613.332157611847,205,0.000748052,1.9315599,0.22
1620.491693019867,206,0.000748052,2.2169135,0.23
1627.8393952846527,207,0.000748052,2.0747824,0.31
1634.936622619629,208,0.000748052,1.972827,0.28
1642.2705266475677,209,0.000748052,1.8985685,0.28
1649.456396818161,210,0.000748052,1.9038218,0.31
1656.56347823143,211,0.000748052,2.0388246,0.31
1663.736091375351,212,0.000748052,1.9127107,0.27
1671.179523229599,213,0.000748052,1.9080589,0.34
1678.527149438858,214,0.000748052,1.8874971,0.26
1685.79807305336,215,0.000748052,1.8981706,0.34
1692.946010351181,216,0.000748052,1.8533739,0.28
1700.0778942108154,217,0.000748052,1.8366699,0.3
1707.3248052597046,218,0.000748052,1.9232488,0.24
1714.5495524406433,219,0.000748052,2.2006595,0.26
1721.6385803222656,220,0.000748052,2.1238768,0.29
1747.0524535179138,221,0.000748052,1.91339,0.29
1754.0521576404572,222,0.000748052,1.8614049,0.33
1761.117837190628,223,0.000748052,1.7471461,0.36
1768.4340651035309,224,0.000748052,1.7909297,0.33
1775.9743707180023,225,0.000748052,1.8468049,0.28
1783.0509893894196,226,0.000748052,1.9099846,0.25
1790.2143671512604,227,0.000748052,1.8658574,0.28
1797.2780623435974,228,0.000748052,1.800935,0.35
1804.460929632187,229,0.000748052,1.959977,0.35
1811.6727938652039,230,0.000748052,1.8377497,0.28
1818.7120597362518,231,0.000748052,1.7613786,0.36
1825.8996946811676,232,0.000748052,1.7243444,0.33
1833.0026941299438,233,0.000748052,1.7016848,0.35
1840.160611152649,234,0.000748052,1.7992882,0.37
1847.2693753242493,235,0.000748052,1.7637932,0.38
1854.4254899024963,236,0.000748052,1.8284602,0.26
1861.7665181159973,237,0.000748052,1.978818,0.3
1868.9153864383698,238,0.000748052,2.0058768,0.27
1875.96479845047,239,0.000748052,1.9133419,0.31
1883.1296141147614,240,0.000748052,1.8695326,0.31
1890.236923456192,241,0.000748052,1.8041868,0.36
1897.3033537864685,242,0.000748052,1.6879219,0.38
1904.3843612670898,243,0.000748052,1.6131694,0.39
1911.3997135162354,244,0.000748052,1.7152752,0.29
1918.4042437076569,245,0.000748052,1.8860273,0.36
1925.4001665115356,246,0.000748052,1.7875015,0.4
1932.3333659172058,247,0.000748052,1.6959367,0.4
1939.4261994361877,248,0.000748052,1.627186,0.38
1946.5354890823364,249,0.000748052,1.6667218,0.4
1953.6134827136993,250,0.000748052,1.7194295,0.32
1960.6695215702057,251,0.0006956884,1.7564164,0.33
1967.8423149585724,252,0.0006956884,1.8933008,0.3
1975.308441400528,253,0.0006956884,1.7441183,0.35
1982.3348071575165,254,0.0006956884,1.7147835,0.36
1989.4864239692688,255,0.0006956884,1.6295604,0.38
1996.5350019931793,256,0.0006956884,1.523157,0.42
2003.6956067085266,257,0.0006956884,1.5699823,0.42
2010.7291114330292,258,0.0006956884,1.5538176,0.41
2017.813456773758,259,0.0006956884,1.7229024,0.39
2024.9641103744507,260,0.0006956884,1.7372688,0.32
2032.1274862289429,261,0.0006956884,1.7759948,0.39
2039.1801266670227,262,0.0006956884,1.81828,0.34
2046.349651813507,263,0.0006956884,1.7185501,0.42
2053.5192008018494,264,0.0006956884,1.5572181,0.45
2060.6405935287476,265,0.0006956884,1.5284975,0.44
2067.863493680954,266,0.0006956884,1.4655323,0.46
2074.947023630142,267,0.0006956884,1.5841671,0.36
2082.0957641601562,268,0.0006956884,1.5970335,0.46
2089.263470172882,269,0.0006956884,1.5795084,0.35
2096.445763349533,270,0.0006956884,1.6100035,0.41
2103.6282126903534,271,0.0006956884,1.5429268,0.44
2110.8248348236084,272,0.0006956884,1.5652822,0.46
2117.989663362503,273,0.0006956884,1.500068,0.37
2125.0822587013245,274,0.0006956884,1.6553392,0.43
2132.29625415802,275,0.0006956884,1.7211037,0.38
2139.3579483032227,276,0.0006956884,1.7078509,0.39
2146.529793024063,277,0.0006956884,1.7547235,0.38
2153.698579311371,278,0.0006956884,1.536801,0.48
2160.9006128311157,279,0.0006956884,1.4429473,0.52
2168.1924612522125,280,0.0006956884,1.558578,0.44
2175.6527450084686,281,0.0006956884,1.4994546,0.41
2182.8300766944885,282,0.0006956884,1.6767093,0.35
2190.0875883102417,283,0.0006956884,1.6835272,0.4
2197.2994117736816,284,0.0006956884,1.4860852,0.48
2204.478774547577,285,0.0006956884,1.3939625,0.52
2211.600038290024,286,0.0006956884,1.3438019,0.48
2218.635882616043,287,0.0006956884,1.4448067,0.43
2225.8167695999146,288,0.0006956884,1.5054696,0.41
2232.897710084915,289,0.0006956884,1.5822395,0.36
2240.129851102829,290,0.0006956884,1.7494826,0.34
2247.3294520378113,291,0.0006956884,1.6593443,0.39
2254.6478157043457,292,0.0006956884,1.5868613,0.48
2261.747755765915,293,0.0006956884,1.516247,0.5
2268.8304829597473,294,0.0006956884,1.3927522,0.52
2275.798683166504,295,0.0006956884,1.2817293,0.47
2282.9460797309875,296,0.0006956884,1.323271,0.47
2289.9779596328735,297,0.0006956884,1.3987286,0.44
2297.02042222023,298,0.0006956884,1.4371085,0.44
2304.313987016678,299,0.0006956884,1.5197226,0.36
2311.4854226112366,300,0.0006956884,1.5383885,0.46
2318.6331305503845,301,0.00064699026,1.7119845,0.43
2325.752188205719,302,0.00064699026,1.4153358,0.46
2332.8876395225525,303,0.00064699026,1.3728933,0.48
2340.0900897979736,304,0.00064699026,1.3374684,0.43
2347.2207448482513,305,0.00064699026,1.3182396,0.46
2354.3135759830475,306,0.00064699026,1.3886305,0.45
2361.4543504714966,307,0.00064699026,1.3667574,0.47
2368.554809808731,308,0.00064699026,1.4263713,0.44
2376.014288663864,309,0.00064699026,1.6078428,0.44
2383.098784685135,310,0.00064699026,1.3086864,0.52
2390.280945301056,311,0.00064699026,1.3326088,0.46
2397.4715025424957,312,0.00064699026,1.2800945,0.44
2404.5494425296783,313,0.00064699026,1.603331,0.47
2411.926191806793,314,0.00064699026,1.5118365,0.46
2419.149435043335,315,0.00064699026,1.3684605,0.56
2426.3026661872864,316,0.00064699026,1.3559496,0.42
2433.4864242076874,317,0.00064699026,1.3572632,0.46
2440.4721853733063,318,0.00064699026,1.4044322,0.5
2447.6644389629364,319,0.00064699026,1.3397646,0.56
2454.8906569480896,320,0.00064699026,1.3192507,0.49
2461.951075077057,321,0.00064699026,1.2923735,0.53
2469.2260847091675,322,0.00064699026,1.4187015,0.49
2476.390730381012,323,0.00064699026,1.4970374,0.43
2483.683599948883,324,0.00064699026,1.5923556,0.56
2490.8765966892242,325,0.00064699026,1.3351817,0.47
2498.0296239852905,326,0.00064699026,1.3089126,0.52
2505.1088004112244,327,0.00064699026,1.2649305,0.4
2512.2200367450714,328,0.00064699026,1.4485238,0.44
2519.3740994930267,329,0.00064699026,1.5027978,0.49
2526.57754611969,330,0.00064699026,1.5419182,0.48
2533.6306443214417,331,0.00064699026,1.4874597,0.51
2540.7857797145844,332,0.00064699026,1.3205051,0.53
2547.8636462688446,333,0.00064699026,1.3921561,0.5
2555.076835155487,334,0.00064699026,1.2404784,0.53
2562.2376425266266,335,0.00064699026,1.2358379,0.4
2569.4452998638153,336,0.00064699026,1.439173,0.41
2577.02037024498,337,0.00064699026,1.4959499,0.44
2584.1428174972534,338,0.00064699026,1.462647,0.48
2591.5338435173035,339,0.00064699026,1.2567787,0.51
2598.6654176712036,340,0.00064699026,1.2096952,0.52
2605.868909597397,341,0.00064699026,1.1237364,0.56
2613.022910118103,342,0.00064699026,1.2677723,0.55
2620.116977930069,343,0.00064699026,1.1013294,0.6
2627.250566482544,344,0.00064699026,1.189829,0.47
2634.415431499481,345,0.00064699026,1.2014723,0.56
2641.582308292389,346,0.00064699026,1.2931974,0.51
2648.7367062568665,347,0.00064699026,1.1563175,0.58
2655.7398731708527,348,0.00064699026,1.1992824,0.45
2662.8408665657043,349,0.00064699026,1.3087485,0.45
2669.9965693950653,350,0.00064699026,1.481873,0.46
2677.068016052246,351,0.0006017009,1.5294412,0.48
2684.261304140091,352,0.0006017009,1.3777305,0.51
2691.4106543064117,353,0.0006017009,1.226152,0.53
2698.5760822296143,354,0.0006017009,1.2067479,0.56
2705.7500460147858,355,0.0006017009,1.2213488,0.52
2712.800502538681,356,0.0006017009,1.1192429,0.57
2719.922835826874,357,0.0006017009,1.1881475,0.51
2727.1422262191772,358,0.0006017009,1.0423014,0.6
2734.375623703003,359,0.0006017009,1.2901161,0.49
2741.590908765793,360,0.0006017009,1.197729,0.55
2748.8713409900665,361,0.0006017009,1.1894615,0.53
2756.1187796592712,362,0.0006017009,1.170447,0.5
2763.287299156189,363,0.0006017009,1.1769767,0.55
2770.448800086975,364,0.0006017009,1.1988319,0.52
2778.0605528354645,365,0.0006017009,1.2069759,0.54
2785.233014822006,366,0.0006017009,1.1882701,0.55
2792.423195362091,367,0.0006017009,1.204089,0.54
2799.6500430107117,368,0.0006017009,1.20574,0.57
2806.7187876701355,369,0.0006017009,1.2682947,0.48
2813.8638982772827,370,0.0006017009,1.2531254,0.51
2821.030183315277,371,0.0006017009,1.2221245,0.59
2828.222284078598,372,0.0006017009,1.262386,0.46
2835.406274795532,373,0.0006017009,1.0135585,0.58
2842.606996536255,374,0.0006017009,1.206685,0.6
2849.698115348816,375,0.0006017009,1.2049814,0.56
2856.893669605255,376,0.0006017009,1.1621498,0.55
2864.052472114563,377,0.0006017009,1.0566816,0.56
2871.0493557453156,378,0.0006017009,1.046492,0.54
2878.202113389969,379,0.0006017009,1.0496272,0.53
2885.370301961899,380,0.0006017009,1.2651167,0.54
2892.5714251995087,381,0.0006017009,1.2134646,0.5
2899.615252017975,382,0.0006017009,1.2490512,0.54
2906.7819623947144,383,0.0006017009,1.2435293,0.5
2914.0166602134705,384,0.0006017009,1.3305262,0.58
2921.1764092445374,385,0.0006017009,1.1687912,0.56
2928.2702264785767,386,0.0006017009,1.1052145,0.55
2935.4728467464447,387,0.0006017009,1.04602,0.54
2942.6282238960266,388,0.0006017009,1.2339573,0.59
2949.764497280121,389,0.0006017009,1.1202877,0.52
2956.9696838855743,390,0.0006017009,0.9960178,0.64
2964.023587703705,391,0.0006017009,1.0719019,0.47
2971.199561357498,392,0.0006017009,1.13334,0.55
2978.9092075824738,393,0.0006017009,1.2953265,0.56
2986.0226879119873,394,0.0006017009,1.1914227,0.52
2993.151165008545,395,0.0006017009,1.0424641,0.58
3000.3313715457916,396,0.0006017009,1.086516,0.5
3007.4985926151276,397,0.0006017009,1.1215094,0.56
3014.581904411316,398,0.0006017009,1.0195028,0.6
3021.7286133766174,399,0.0006017009,1.0245651,0.57
3028.7946577072144,400,0.0006017009,1.0766106,0.55
3035.977522611618,401,0.00055958185,1.001819,0.56
3043.1726937294006,402,0.00055958185,1.0077895,0.6
3050.3263804912567,403,0.00055958185,0.9877206,0.55
3057.3661966323853,404,0.00055958185,1.0484427,0.51
3064.5115797519684,405,0.00055958185,0.9679822,0.56
3071.756807088852,406,0.00055958185,1.0810251,0.58
3078.9424946308136,407,0.00055958185,0.91214305,0.55
3086.1169817447662,408,0.00055958185,1.0147266,0.54
3093.1870012283325,409,0.00055958185,1.1590081,0.56
3100.197559118271,410,0.00055958185,1.0272832,0.61
3107.276381254196,411,0.00055958185,1.102307,0.57
3114.500733613968,412,0.00055958185,0.97340786,0.66
3121.685144662857,413,0.00055958185,1.0106546,0.56
3128.8318362236023,414,0.00055958185,0.9600179,0.6
3136.007303237915,415,0.00055958185,0.9776768,0.53
3143.0523767471313,416,0.00055958185,0.9891503,0.56
3150.2420659065247,417,0.00055958185,0.92489415,0.59
3157.411632537842,418,0.00055958185,0.9205702,0.58
3164.5417256355286,419,0.00055958185,0.9477607,0.63
3171.568431854248,420,0.00055958185,0.98635495,0.51
3179.155697107315,421,0.00055958185,0.9732139,0.6
3186.389207839966,422,0.00055958185,0.97081816,0.54
3193.669544696808,423,0.00055958185,0.8167025,0.62
3200.941376686096,424,0.00055958185,1.0013967,0.58
3208.0834245681763,425,0.00055958185,0.9727506,0.62
3215.237866640091,426,0.00055958185,0.88305706,0.55
3222.3476593494415,427,0.00055958185,1.0855197,0.58
3229.5443153381348,428,0.00055958185,1.0765625,0.55
3236.63307762146,429,0.00055958185,0.9037827,0.52
3243.8961791992188,430,0.00055958185,0.94676995,0.59
3251.060899734497,431,0.00055958185,0.9615084,0.59
3258.2205622196198,432,0.00055958185,0.9757679,0.55
3265.3682379722595,433,0.00055958185,1.0467386,0.61
3272.4483280181885,434,0.00055958185,0.9202093,0.62
3279.499039173126,435,0.00055958185,0.84639275,0.6
3286.6594779491425,436,0.00055958185,0.7971859,0.56
3293.831197500229,437,0.00055958185,0.8868318,0.65
3301.073614358902,438,0.00055958185,1.0304422,0.53
3308.2908413410187,439,0.00055958185,1.0465764,0.64
3315.3514275550842,440,0.00055958185,0.8546487,0.67
3322.511978626251,441,0.00055958185,0.7979572,0.59
3329.723209142685,442,0.00055958185,0.86584604,0.62
3336.7760179042816,443,0.00055958185,0.8702224,0.59
3343.9979400634766,444,0.00055958185,0.8402098,0.65
3351.046998500824,445,0.00055958185,0.9017661,0.53
3358.244450569153,446,0.00055958185,0.9145344,0.59
3365.477936267853,447,0.00055958185,0.99914193,0.57
3372.5671486854553,448,0.00055958185,1.0085275,0.55
3380.1853721141815,449,0.00055958185,0.94973505,0.58
3387.35884475708,450,0.00055958185,0.84983253,0.64
3394.544812440872,451,0.0005204112,0.9055514,0.58
3401.7591166496277,452,0.0005204112,0.8175188,0.59
3409.0085508823395,453,0.0005204112,0.8471539,0.59
3416.069881916046,454,0.0005204112,0.8573992,0.59
3423.186270713806,455,0.0005204112,0.8584963,0.54
3430.606043815613,456,0.0005204112,0.94845986,0.61
3437.8079233169556,457,0.0005204112,0.8178607,0.63
3445.010213136673,458,0.0005204112,0.86994606,0.61
3452.2052364349365,459,0.0005204112,0.9669358,0.58
3459.5594635009766,460,0.0005204112,0.8934649,0.66
3466.818579673767,461,0.0005204112,0.78094536,0.58
3474.089193582535,462,0.0005204112,0.7089811,0.68
3481.293934106827,463,0.0005204112,0.7834966,0.58
3488.7600071430206,464,0.0005204112,0.8919009,0.66
3495.884737968445,465,0.0005204112,1.0482925,0.57
3503.049124956131,466,0.0005204112,0.848377,0.68
3510.078231573105,467,0.0005204112,0.89576584,0.62
3517.240986585617,468,0.0005204112,0.7404034,0.63
3524.3537356853485,469,0.0005204112,0.8351438,0.62
3531.522568464279,470,0.0005204112,0.7539602,0.62
3538.679719209671,471,0.0005204112,0.82609487,0.66
3545.898681640625,472,0.0005204112,0.7614089,0.55
3553.0013585090637,473,0.0005204112,0.8132477,0.58
3560.127204656601,474,0.0005204112,0.9016938,0.6
3567.136081457138,475,0.0005204112,0.963059,0.62
3574.3505041599274,476,0.0005204112,0.9441984,0.67
3581.931168317795,477,0.0005204112,0.7628327,0.53
3589.071627140045,478,0.0005204112,0.76131827,0.64
3596.2074677944183,479,0.0005204112,0.8780052,0.54
3603.4339995384216,480,0.0005204112,0.74151313,0.66
3610.6836190223694,481,0.0005204112,0.7213325,0.58
3617.65305519104,482,0.0005204112,0.6435231,0.67
3624.873724937439,483,0.0005204112,0.58900917,0.6
3631.936800479889,484,0.0005204112,0.5918868,0.68
3639.1197204589844,485,0.0005204112,0.69616944,0.54
3646.322467327118,486,0.0005204112,0.7093911,0.66
3653.5273451805115,487,0.0005204112,0.79728186,0.62
3660.6353731155396,488,0.0005204112,0.8507058,0.56
3667.8788273334503,489,0.0005204112,0.8321907,0.63
3675.121581554413,490,0.0005204112,0.80467737,0.59
3682.2904410362244,491,0.0005204112,0.7393238,0.66
3689.403508901596,492,0.0005204112,0.69868696,0.58
3696.567795276642,493,0.0005204112,0.73142266,0.7
3703.7761108875275,494,0.0005204112,0.63027626,0.59
3710.917391061783,495,0.0005204112,0.63937724,0.64
3718.0998957157135,496,0.0005204112,0.7405092,0.55
3725.4537534713745,497,0.0005204112,0.7719138,0.62
3732.6550409793854,498,0.0005204112,0.6738228,0.58
3739.6473665237427,499,0.0005204112,0.73578507,0.6
3746.800615787506,500,0.0005204112,0.7532941,0.65
3753.945098400116,501,0.00048398238,0.65881157,0.64
3761.158521413803,502,0.00048398238,0.5834498,0.67
3768.344054222107,503,0.00048398238,0.72399026,0.61
3775.5119631290436,504,0.00048398238,0.5649117,0.62
3782.9568433761597,505,0.00048398238,0.796193,0.62
3790.0147576332092,506,0.00048398238,0.63863593,0.66
3797.1946890354156,507,0.00048398238,0.6779199,0.6
3804.3944396972656,508,0.00048398238,0.6187551,0.58
3811.6209483146667,509,0.00048398238,0.81698686,0.6
3818.7941715717316,510,0.00048398238,0.7710207,0.64
3825.9062402248383,511,0.00048398238,0.5054477,0.63
3833.1007730960846,512,0.00048398238,0.6613168,0.68
3840.3067078590393,513,0.00048398238,0.56833094,0.64
3847.521735191345,514,0.00048398238,0.5221153,0.69
3854.740898370743,515,0.00048398238,0.5616804,0.61
3861.9135863780975,516,0.00048398238,0.5770884,0.61
3869.0487475395203,517,0.00048398238,0.65750945,0.58
3876.234842777252,518,0.00048398238,0.71769404,0.65
3883.3187141418457,519,0.00048398238,0.6875392,0.64
3890.4909472465515,520,0.00048398238,0.5705236,0.6
