time,learning_rate,loss,step,accuracy
10423.818502426147,0.00023423892,0.005326145,1033,0.73
10435.095649719238,0.00023423892,0.0043300125,1034,0.74
10443.083977937698,0.00023423892,0.0022799058,1035,0.74
10453.801317453384,0.00023423892,0.013020895,1036,0.74
10464.743609428406,0.00023423892,0.0026991726,1037,0.74
10470.844444990158,0.00023423892,0.002628886,1038,0.74
10481.745519638062,0.00023423892,0.0022586258,1039,0.73
10492.438164949417,0.00023423892,0.0033456471,1040,0.72
10503.671635627747,0.00023423892,0.008724599,1041,0.74
10511.70663022995,0.00023423892,0.012084306,1042,0.72
10523.103927612305,0.00023423892,0.0043877363,1043,0.72
10531.228621006012,0.00023423892,0.0256852,1044,0.73
10538.713086366653,0.00023423892,0.0035271498,1045,0.72
10549.429301261902,0.00023423892,0.004489594,1046,0.73
10560.397933959961,0.00023423892,0.0051870965,1047,0.73
10568.128319263458,0.00023423892,0.0061243484,1048,0.71
10579.468851089478,0.00023423892,0.002970663,1049,0.72
10587.333195447922,0.00023423892,0.011717427,1050,0.72
10595.85957121849,0.0002178422,0.0076874457,1051,0.71
10607.135641098022,0.0002178422,0.004051605,1052,0.73
10618.542701721191,0.0002178422,0.001583647,1053,0.73
10626.823576688766,0.0002178422,0.0035201677,1054,0.72
10637.1292116642,0.0002178422,0.003810632,1055,0.72
10647.87062573433,0.0002178422,0.0028339538,1056,0.72
10656.140128850937,0.0002178422,0.009144774,1057,0.72
10664.316534280777,0.0002178422,0.0009806921,1058,0.71
10675.411848306656,0.0002178422,0.0058317357,1059,0.71
10686.464920759201,0.0002178422,0.0037146574,1060,0.7
10697.549188137054,0.0002178422,0.023630038,1061,0.72
10709.326311588287,0.0002178422,0.013383985,1062,0.7
10720.499331712723,0.0002178422,0.0025645313,1063,0.7
10731.358831644058,0.0002178422,0.007540958,1064,0.68
10742.17983341217,0.0002178422,0.031635936,1065,0.74
10752.848447084427,0.0002178422,0.014785658,1066,0.7
10764.58492231369,0.0002178422,0.0006639864,1067,0.7
10775.59677696228,0.0002178422,0.0036281862,1068,0.74
10786.6208589077,0.0002178422,0.004900483,1069,0.75
10797.822725057602,0.0002178422,0.018885028,1070,0.74
10809.17714214325,0.0002178422,0.009139611,1071,0.74
10820.135731220245,0.0002178422,0.0017044721,1072,0.76
10827.759423494339,0.0002178422,0.0015305694,1073,0.72
10835.07897734642,0.0002178422,0.0027957351,1074,0.74
10846.089480400085,0.0002178422,0.0006850316,1075,0.73
10854.093270540237,0.0002178422,0.002111048,1076,0.75
10864.713457107544,0.0002178422,0.013017102,1077,0.7
10873.24598455429,0.0002178422,0.012070824,1078,0.7
10884.262510538101,0.0002178422,0.020229034,1079,0.72
10892.60291981697,0.0002178422,0.012313356,1080,0.71
10900.75912475586,0.0002178422,0.0039011922,1081,0.69
10908.533400058746,0.0002178422,0.0030370443,1082,0.71
10919.102920770645,0.0002178422,0.004133599,1083,0.7
10929.79254579544,0.0002178422,0.0022700848,1084,0.73
10937.75910449028,0.0002178422,0.007598518,1085,0.74
10946.089382886887,0.0002178422,0.0039603245,1086,0.72
10954.163032531738,0.0002178422,0.0028302355,1087,0.69
10965.385089635849,0.0002178422,0.0062776813,1088,0.71
10973.143980264664,0.0002178422,0.050092805,1089,0.74
10981.324999332428,0.0002178422,0.007677133,1090,0.75
10992.068974494934,0.0002178422,0.0026849406,1091,0.74
11002.800447940826,0.0002178422,0.0048211436,1092,0.75
11011.241430282593,0.0002178422,0.0057189297,1093,0.7
11018.976657152176,0.0002178422,0.0029722224,1094,0.73
11029.518795490265,0.0002178422,0.0016687862,1095,0.69
11037.639397144318,0.0002178422,0.00091328076,1096,0.71
11048.976526498795,0.0002178422,0.0037445817,1097,0.72
11059.493867635727,0.0002178422,0.0008446232,1098,0.73
11070.617452144623,0.0002178422,0.0020360718,1099,0.75
11079.463739871979,0.0002178422,0.0007330994,1100,0.75
11090.222724199295,0.00020259325,0.0127737075,1101,0.74
11100.881657123566,0.00020259325,0.0034875036,1102,0.74
11108.8325111866,0.00020259325,0.0015604238,1103,0.75
11119.543557882309,0.00020259325,0.0019165986,1104,0.74
11127.081982851028,0.00020259325,0.007829728,1105,0.76
11137.765550851822,0.00020259325,0.010196536,1106,0.75
11148.431090831757,0.00020259325,0.004065834,1107,0.71
11159.832772731781,0.00020259325,0.0038262843,1108,0.7
11170.919719457626,0.00020259325,0.002670854,1109,0.71
11181.432793855667,0.00020259325,0.00091504905,1110,0.7
11189.400373220444,0.00020259325,0.00837212,1111,0.7
11198.084144830704,0.00020259325,0.013344141,1112,0.7
11206.500678777695,0.00020259325,0.0040921876,1113,0.72
11217.68257689476,0.00020259325,0.001253856,1114,0.76
11229.005668878555,0.00020259325,0.004090772,1115,0.71
11239.903603076935,0.00020259325,0.0005504408,1116,0.7
11248.056625366211,0.00020259325,0.022298375,1117,0.71
11259.217329740524,0.00020259325,0.036230166,1118,0.72
11266.74802184105,0.00020259325,0.0036260767,1119,0.73
11278.137968540192,0.00020259325,0.005501009,1120,0.73
11284.654581546783,0.00020259325,0.024651064,1121,0.71
11292.55870437622,0.00020259325,0.0009073545,1122,0.72
11303.444235801697,0.00020259325,0.008927976,1123,0.74
11311.504882097244,0.00020259325,0.003919779,1124,0.7
11319.206998586655,0.00020259325,0.009068099,1125,0.68
11327.483124494553,0.00020259325,0.07289714,1126,0.7
11338.870082855225,0.00020259325,0.02039671,1127,0.72
11349.5528049469,0.00020259325,0.012196601,1128,0.73
11360.5100710392,0.00020259325,0.005121439,1129,0.74
11371.12138080597,0.00020259325,0.006304903,1130,0.74
11382.000542402267,0.00020259325,0.008087216,1131,0.72
11392.25353717804,0.00020259325,0.006059592,1132,0.71
11403.321070194244,0.00020259325,0.0062776897,1133,0.7
11413.67923116684,0.00020259325,0.004705345,1134,0.71
11424.751175642014,0.00020259325,0.009007709,1135,0.73
11435.623279333115,0.00020259325,0.009194045,1136,0.72
11446.266454935074,0.00020259325,0.002700083,1137,0.72
11454.707098007202,0.00020259325,0.00092492515,1138,0.73
11466.214519500732,0.00020259325,0.0010484282,1139,0.72
11474.446142911911,0.00020259325,0.0024471444,1140,0.74
11485.33210682869,0.00020259325,0.002396397,1141,0.72
11491.790153741837,0.00020259325,0.0023162053,1142,0.75
11502.076876401901,0.00020259325,0.0052116574,1143,0.73
11512.829853534698,0.00020259325,0.007396135,1144,0.73
11523.95237994194,0.00020259325,0.006419546,1145,0.74
11531.770591497421,0.00020259325,0.023314305,1146,0.71
11542.859068870544,0.00020259325,0.011897377,1147,0.73
11553.570630788803,0.00020259325,0.0065453677,1148,0.72
11564.729619264603,0.00020259325,0.009084709,1149,0.73
11575.632197380066,0.00020259325,0.004593599,1150,0.72
11583.2038834095,0.00018841172,0.0025626933,1151,0.69
11594.156842708588,0.00018841172,0.0046383264,1152,0.72
11604.698795557022,0.00018841172,0.0027223618,1153,0.7
11612.446712493896,0.00018841172,0.0011522502,1154,0.71
11623.166924476624,0.00018841172,0.0031182934,1155,0.72
11631.160217285156,0.00018841172,0.0019633546,1156,0.7
11642.053913593292,0.00018841172,0.0040970794,1157,0.74
11653.074751138687,0.00018841172,0.0005682855,1158,0.72
11663.657269954681,0.00018841172,0.0018056965,1159,0.71
11674.561764001846,0.00018841172,0.001174895,1160,0.73
11685.987185716629,0.00018841172,0.0012289927,1161,0.69
11697.009964942932,0.00018841172,0.01576077,1162,0.73
11705.383582830429,0.00018841172,0.0056344704,1163,0.72
11716.775947332382,0.00018841172,0.0032989094,1164,0.7
11727.908458948135,0.00018841172,0.00097008544,1165,0.69
11736.157441854477,0.00018841172,0.0011879171,1166,0.71
11747.497542619705,0.00018841172,0.0038965207,1167,0.72
11758.360608577728,0.00018841172,0.008889665,1168,0.72
11764.70871925354,0.00018841172,0.0013040359,1169,0.72
11772.653349876404,0.00018841172,0.009387884,1170,0.68
11783.843105316162,0.00018841172,0.0038462374,1171,0.69
11794.430204868317,0.00018841172,0.013673088,1172,0.67
11802.64293551445,0.00018841172,0.002219569,1173,0.72
11813.724896907806,0.00018841172,0.0054186876,1174,0.72
11821.85210442543,0.00018841172,0.004283232,1175,0.74
11832.175726413727,0.00018841172,0.006069287,1176,0.72
11838.567150354385,0.00018841172,0.0017109683,1177,0.74
11849.3936419487,0.00018841172,0.007922702,1178,0.72
11860.456034183502,0.00018841172,0.0012592031,1179,0.72
11868.312542438507,0.00018841172,0.001755133,1180,0.72
11876.650710344315,0.00018841172,0.0043348134,1181,0.72
11887.25786447525,0.00018841172,0.0014726103,1182,0.69
11898.172604322433,0.00018841172,0.0013147533,1183,0.71
11909.216034889221,0.00018841172,0.0017641896,1184,0.73
11920.330552339554,0.00018841172,0.0008701871,1185,0.7
11931.114781618118,0.00018841172,0.0026145107,1186,0.7
11939.07696890831,0.00018841172,0.0014243659,1187,0.68
11947.458540439606,0.00018841172,0.0041969647,1188,0.72
11958.637678861618,0.00018841172,0.0015594863,1189,0.69
11970.313229322433,0.00018841172,0.024838476,1190,0.72
11981.342558860779,0.00018841172,0.003163619,1191,0.69
11992.248635292053,0.00018841172,0.032180987,1192,0.71
12000.172514677048,0.00018841172,0.001811972,1193,0.7
12008.41380405426,0.00018841172,0.004121084,1194,0.74
12019.29756474495,0.00018841172,0.0071683945,1195,0.69
12029.784318208694,0.00018841172,0.0036132385,1196,0.68
12041.314251184464,0.00018841172,0.0013033854,1197,0.69
12052.153721809387,0.00018841172,0.0019472067,1198,0.73
12060.077002286911,0.00018841172,0.0011824034,1199,0.72
12068.06263756752,0.00018841172,0.0018885101,1200,0.73
12078.801528453827,0.0001752229,0.0059545385,1201,0.72
12089.386810064316,0.0001752229,0.0065874737,1202,0.71
12100.546780109406,0.0001752229,0.013286855,1203,0.71
12108.185961008072,0.0001752229,0.0045299083,1204,0.72
12119.275081396103,0.0001752229,0.004771006,1205,0.71
12130.233752012253,0.0001752229,0.0022163775,1206,0.71
12138.25451874733,0.0001752229,0.003471785,1207,0.71
12149.18409872055,0.0001752229,0.00095843535,1208,0.75
12160.143043756485,0.0001752229,0.0018123105,1209,0.72
12171.283032178879,0.0001752229,0.0010701986,1210,0.73
12179.365092515945,0.0001752229,0.0010920484,1211,0.74
12190.391039133072,0.0001752229,0.0013673677,1212,0.73
12201.699958324432,0.0001752229,0.0012371155,1213,0.69
12212.336344242096,0.0001752229,0.018808678,1214,0.71
12223.361614227295,0.0001752229,0.0003639038,1215,0.71
12232.00275850296,0.0001752229,0.0010535276,1216,0.71
12240.228102684021,0.0001752229,0.006697719,1217,0.7
12248.1897149086,0.0001752229,0.0056168004,1218,0.71
12259.682512760162,0.0001752229,0.0006585043,1219,0.73
12270.518984556198,0.0001752229,0.00983628,1220,0.72
12281.779769897461,0.0001752229,0.0022772083,1221,0.71
12292.223718643188,0.0001752229,0.0018140444,1222,0.7
12300.011791944504,0.0001752229,0.0009717217,1223,0.71
12310.563953876495,0.0001752229,0.00060002407,1224,0.69
12321.083764314651,0.0001752229,0.0014103004,1225,0.73
12328.999348402023,0.0001752229,0.0017603307,1226,0.72
12337.058964014053,0.0001752229,0.0014233361,1227,0.69
12348.21406841278,0.0001752229,0.03005357,1228,0.7
12356.033339738846,0.0001752229,0.0016306124,1229,0.7
12364.11718583107,0.0001752229,0.0024401967,1230,0.69
12372.80716252327,0.0001752229,0.0022504746,1231,0.72
